"Plot Title: 1283020 "
"#","Time, GMT-05:00","K-Type, °C","Started","Bad Battery","Host Connected","Stopped","End Of File"
11491,05/04/15 01:51:43.661 PM,91.34,,,,,
11492,05/04/15 01:51:44.661 PM,91.02,,,,,
11493,05/04/15 01:51:45.661 PM,91.02,,,,,
11494,05/04/15 01:51:46.661 PM,91.02,,,,,
11495,05/04/15 01:51:47.661 PM,91.34,,,,,
11496,05/04/15 01:51:48.661 PM,91.02,,,,,
11497,05/04/15 01:51:49.661 PM,91.02,,,,,
11498,05/04/15 01:51:50.661 PM,91.02,,,,,
11499,05/04/15 01:51:51.661 PM,90.69,,,,,
11500,05/04/15 01:51:52.661 PM,90.04,,,,,
11501,05/04/15 01:51:53.661 PM,90.04,,,,,
11502,05/04/15 01:51:54.661 PM,90.04,,,,,
11503,05/04/15 01:51:55.661 PM,89.71,,,,,
11504,05/04/15 01:51:56.661 PM,89.39,,,,,
11505,05/04/15 01:51:57.661 PM,88.73,,,,,
11506,05/04/15 01:51:58.661 PM,88.73,,,,,
11507,05/04/15 01:51:59.661 PM,88.41,,,,,
11508,05/04/15 01:52:00.661 PM,88.41,,,,,
11509,05/04/15 01:52:01.661 PM,88.41,,,,,
11510,05/04/15 01:52:02.661 PM,89.06,,,,,
11511,05/04/15 01:52:03.661 PM,89.06,,,,,
11512,05/04/15 01:52:04.661 PM,89.71,,,,,
11513,05/04/15 01:52:05.661 PM,89.39,,,,,
11514,05/04/15 01:52:06.661 PM,88.73,,,,,
11515,05/04/15 01:52:07.661 PM,89.06,,,,,
11516,05/04/15 01:52:08.661 PM,88.73,,,,,
11517,05/04/15 01:52:09.661 PM,89.06,,,,,
11518,05/04/15 01:52:10.661 PM,89.39,,,,,
11519,05/04/15 01:52:11.661 PM,89.39,,,,,
11520,05/04/15 01:52:12.661 PM,89.39,,,,,
11521,05/04/15 01:52:13.661 PM,88.73,,,,,
11522,05/04/15 01:52:14.661 PM,88.41,,,,,
11523,05/04/15 01:52:15.661 PM,88.73,,,,,
11524,05/04/15 01:52:16.661 PM,89.06,,,,,
11525,05/04/15 01:52:17.661 PM,88.73,,,,,
11526,05/04/15 01:52:18.661 PM,88.73,,,,,
11527,05/04/15 01:52:19.661 PM,88.41,,,,,
11528,05/04/15 01:52:20.661 PM,88.08,,,,,
11529,05/04/15 01:52:21.661 PM,88.41,,,,,
11530,05/04/15 01:52:22.661 PM,88.41,,,,,
11531,05/04/15 01:52:23.661 PM,87.75,,,,,
11532,05/04/15 01:52:24.661 PM,87.43,,,,,
11533,05/04/15 01:52:25.661 PM,87.10,,,,,
11534,05/04/15 01:52:26.661 PM,86.45,,,,,
11535,05/04/15 01:52:27.661 PM,86.12,,,,,
11536,05/04/15 01:52:28.661 PM,86.45,,,,,
11537,05/04/15 01:52:29.661 PM,86.12,,,,,
11538,05/04/15 01:52:30.661 PM,86.12,,,,,
11539,05/04/15 01:52:31.661 PM,86.12,,,,,
11540,05/04/15 01:52:32.661 PM,86.45,,,,,
11541,05/04/15 01:52:33.661 PM,86.45,,,,,
11542,05/04/15 01:52:34.661 PM,85.80,,,,,
11543,05/04/15 01:52:35.661 PM,86.12,,,,,
11544,05/04/15 01:52:36.661 PM,86.12,,,,,
11545,05/04/15 01:52:37.661 PM,86.12,,,,,
11546,05/04/15 01:52:38.661 PM,85.47,,,,,
11547,05/04/15 01:52:39.661 PM,86.12,,,,,
11548,05/04/15 01:52:40.661 PM,85.80,,,,,
11549,05/04/15 01:52:41.661 PM,85.47,,,,,
11550,05/04/15 01:52:42.661 PM,85.47,,,,,
11551,05/04/15 01:52:43.661 PM,85.14,,,,,
11552,05/04/15 01:52:44.661 PM,85.14,,,,,
11553,05/04/15 01:52:45.661 PM,84.82,,,,,
11554,05/04/15 01:52:46.661 PM,84.82,,,,,
11555,05/04/15 01:52:47.661 PM,84.49,,,,,
11556,05/04/15 01:52:48.661 PM,84.82,,,,,
11557,05/04/15 01:52:49.661 PM,84.82,,,,,
11558,05/04/15 01:52:50.661 PM,85.14,,,,,
11559,05/04/15 01:52:51.661 PM,85.14,,,,,
11560,05/04/15 01:52:52.661 PM,84.49,,,,,
11561,05/04/15 01:52:53.661 PM,84.49,,,,,
11562,05/04/15 01:52:54.661 PM,84.16,,,,,
11563,05/04/15 01:52:55.661 PM,83.84,,,,,
11564,05/04/15 01:52:56.661 PM,83.51,,,,,
11565,05/04/15 01:52:57.661 PM,83.19,,,,,
11566,05/04/15 01:52:58.661 PM,82.86,,,,,
11567,05/04/15 01:52:59.661 PM,82.53,,,,,
11568,05/04/15 01:53:00.661 PM,82.53,,,,,
11569,05/04/15 01:53:01.661 PM,82.53,,,,,
11570,05/04/15 01:53:02.661 PM,82.53,,,,,
11571,05/04/15 01:53:03.661 PM,82.86,,,,,
11572,05/04/15 01:53:04.661 PM,83.19,,,,,
11573,05/04/15 01:53:05.661 PM,83.51,,,,,
11574,05/04/15 01:53:06.661 PM,83.19,,,,,
11575,05/04/15 01:53:07.661 PM,82.86,,,,,
11576,05/04/15 01:53:08.661 PM,82.21,,,,,
11577,05/04/15 01:53:09.661 PM,81.88,,,,,
11578,05/04/15 01:53:10.661 PM,81.88,,,,,
11579,05/04/15 01:53:11.661 PM,82.53,,,,,
11580,05/04/15 01:53:12.661 PM,82.53,,,,,
11581,05/04/15 01:53:13.661 PM,82.53,,,,,
11582,05/04/15 01:53:14.661 PM,82.53,,,,,
11583,05/04/15 01:53:15.661 PM,82.86,,,,,
11584,05/04/15 01:53:16.661 PM,82.86,,,,,
11585,05/04/15 01:53:17.661 PM,82.53,,,,,
11586,05/04/15 01:53:18.661 PM,82.53,,,,,
11587,05/04/15 01:53:19.661 PM,82.53,,,,,
11588,05/04/15 01:53:20.661 PM,82.53,,,,,
11589,05/04/15 01:53:21.661 PM,82.21,,,,,
11590,05/04/15 01:53:22.661 PM,82.21,,,,,
11591,05/04/15 01:53:23.661 PM,82.21,,,,,
11592,05/04/15 01:53:24.661 PM,82.53,,,,,
11593,05/04/15 01:53:25.661 PM,82.86,,,,,
11594,05/04/15 01:53:26.661 PM,82.21,,,,,
11595,05/04/15 01:53:27.661 PM,82.21,,,,,
11596,05/04/15 01:53:28.661 PM,81.88,,,,,
11597,05/04/15 01:53:29.661 PM,82.21,,,,,
11598,05/04/15 01:53:30.661 PM,82.21,,,,,
11599,05/04/15 01:53:31.661 PM,81.88,,,,,
11600,05/04/15 01:53:32.661 PM,81.56,,,,,
11601,05/04/15 01:53:33.661 PM,81.23,,,,,
11602,05/04/15 01:53:34.661 PM,81.23,,,,,
11603,05/04/15 01:53:35.661 PM,80.90,,,,,
11604,05/04/15 01:53:36.661 PM,81.23,,,,,
11605,05/04/15 01:53:37.661 PM,80.90,,,,,
11606,05/04/15 01:53:38.661 PM,81.23,,,,,
11607,05/04/15 01:53:39.661 PM,80.58,,,,,
11608,05/04/15 01:53:40.661 PM,79.93,,,,,
11609,05/04/15 01:53:41.661 PM,79.28,,,,,
11610,05/04/15 01:53:42.661 PM,79.28,,,,,
11611,05/04/15 01:53:43.661 PM,79.28,,,,,
11612,05/04/15 01:53:44.661 PM,79.60,,,,,
11613,05/04/15 01:53:45.661 PM,79.93,,,,,
11614,05/04/15 01:53:46.661 PM,79.60,,,,,
11615,05/04/15 01:53:47.661 PM,79.28,,,,,
11616,05/04/15 01:53:48.661 PM,79.28,,,,,
11617,05/04/15 01:53:49.661 PM,78.95,,,,,
11618,05/04/15 01:53:50.661 PM,78.30,,,,,
11619,05/04/15 01:53:51.661 PM,78.30,,,,,
11620,05/04/15 01:53:52.661 PM,77.97,,,,,
11621,05/04/15 01:53:53.661 PM,77.97,,,,,
11622,05/04/15 01:53:54.661 PM,78.30,,,,,
11623,05/04/15 01:53:55.661 PM,78.62,,,,,
11624,05/04/15 01:53:56.661 PM,78.62,,,,,
11625,05/04/15 01:53:57.661 PM,78.30,,,,,
11626,05/04/15 01:53:58.661 PM,78.30,,,,,
11627,05/04/15 01:53:59.661 PM,78.30,,,,,
11628,05/04/15 01:54:00.661 PM,77.65,,,,,
11629,05/04/15 01:54:01.661 PM,78.30,,,,,
11630,05/04/15 01:54:02.661 PM,78.95,,,,,
11631,05/04/15 01:54:03.661 PM,79.28,,,,,
11632,05/04/15 01:54:04.661 PM,78.62,,,,,
11633,05/04/15 01:54:05.661 PM,78.95,,,,,
11634,05/04/15 01:54:06.661 PM,78.62,,,,,
11635,05/04/15 01:54:07.661 PM,78.62,,,,,
11636,05/04/15 01:54:08.661 PM,78.30,,,,,
11637,05/04/15 01:54:09.661 PM,78.62,,,,,
11638,05/04/15 01:54:10.661 PM,78.30,,,,,
11639,05/04/15 01:54:11.661 PM,78.30,,,,,
11640,05/04/15 01:54:12.661 PM,78.30,,,,,
11641,05/04/15 01:54:13.661 PM,77.97,,,,,
11642,05/04/15 01:54:14.661 PM,78.30,,,,,
11643,05/04/15 01:54:15.661 PM,78.30,,,,,
11644,05/04/15 01:54:16.661 PM,78.30,,,,,
11645,05/04/15 01:54:17.661 PM,78.62,,,,,
11646,05/04/15 01:54:18.661 PM,77.97,,,,,
11647,05/04/15 01:54:19.661 PM,78.62,,,,,
11648,05/04/15 01:54:20.661 PM,78.30,,,,,
11649,05/04/15 01:54:21.661 PM,77.97,,,,,
11650,05/04/15 01:54:22.661 PM,77.32,,,,,
11651,05/04/15 01:54:23.661 PM,77.32,,,,,
11652,05/04/15 01:54:24.661 PM,77.65,,,,,
11653,05/04/15 01:54:25.661 PM,77.65,,,,,
11654,05/04/15 01:54:26.661 PM,78.62,,,,,
11655,05/04/15 01:54:27.661 PM,78.95,,,,,
11656,05/04/15 01:54:28.661 PM,79.28,,,,,
11657,05/04/15 01:54:29.661 PM,78.95,,,,,
11658,05/04/15 01:54:30.661 PM,79.28,,,,,
11659,05/04/15 01:54:31.661 PM,78.30,,,,,
11660,05/04/15 01:54:32.661 PM,78.30,,,,,
11661,05/04/15 01:54:33.661 PM,77.97,,,,,
11662,05/04/15 01:54:34.661 PM,78.30,,,,,
11663,05/04/15 01:54:35.661 PM,78.30,,,,,
11664,05/04/15 01:54:36.661 PM,78.95,,,,,
11665,05/04/15 01:54:37.661 PM,78.95,,,,,
11666,05/04/15 01:54:38.661 PM,78.62,,,,,
11667,05/04/15 01:54:39.661 PM,78.30,,,,,
11668,05/04/15 01:54:40.661 PM,78.95,,,,,
11669,05/04/15 01:54:41.661 PM,78.95,,,,,
11670,05/04/15 01:54:42.661 PM,79.28,,,,,
11671,05/04/15 01:54:43.661 PM,79.28,,,,,
11672,05/04/15 01:54:44.661 PM,78.62,,,,,
11673,05/04/15 01:54:45.661 PM,78.95,,,,,
11674,05/04/15 01:54:46.661 PM,78.62,,,,,
11675,05/04/15 01:54:47.661 PM,77.97,,,,,
11676,05/04/15 01:54:48.661 PM,77.65,,,,,
11677,05/04/15 01:54:49.661 PM,77.65,,,,,
11678,05/04/15 01:54:50.661 PM,77.65,,,,,
11679,05/04/15 01:54:51.661 PM,77.65,,,,,
11680,05/04/15 01:54:52.661 PM,77.32,,,,,
11681,05/04/15 01:54:53.661 PM,77.32,,,,,
11682,05/04/15 01:54:54.661 PM,77.32,,,,,
11683,05/04/15 01:54:55.661 PM,77.32,,,,,
11684,05/04/15 01:54:56.661 PM,77.65,,,,,
11685,05/04/15 01:54:57.661 PM,77.97,,,,,
11686,05/04/15 01:54:58.661 PM,77.97,,,,,
11687,05/04/15 01:54:59.661 PM,77.65,,,,,
11688,05/04/15 01:55:00.661 PM,77.65,,,,,
11689,05/04/15 01:55:01.661 PM,77.65,,,,,
11690,05/04/15 01:55:02.661 PM,77.65,,,,,
11691,05/04/15 01:55:03.661 PM,77.97,,,,,
11692,05/04/15 01:55:04.661 PM,77.65,,,,,
11693,05/04/15 01:55:05.661 PM,77.00,,,,,
11694,05/04/15 01:55:06.661 PM,76.67,,,,,
11695,05/04/15 01:55:07.661 PM,76.02,,,,,
11696,05/04/15 01:55:08.661 PM,75.69,,,,,
11697,05/04/15 01:55:09.661 PM,75.37,,,,,
11698,05/04/15 01:55:10.661 PM,75.37,,,,,
11699,05/04/15 01:55:11.661 PM,75.37,,,,,
11700,05/04/15 01:55:12.661 PM,75.37,,,,,
11701,05/04/15 01:55:13.661 PM,75.69,,,,,
11702,05/04/15 01:55:14.661 PM,75.37,,,,,
11703,05/04/15 01:55:15.661 PM,75.37,,,,,
11704,05/04/15 01:55:16.661 PM,75.04,,,,,
11705,05/04/15 01:55:17.661 PM,75.04,,,,,
11706,05/04/15 01:55:18.661 PM,75.04,,,,,
11707,05/04/15 01:55:19.661 PM,75.04,,,,,
11708,05/04/15 01:55:20.661 PM,75.69,,,,,
11709,05/04/15 01:55:21.661 PM,76.02,,,,,
11710,05/04/15 01:55:22.661 PM,75.69,,,,,
11711,05/04/15 01:55:23.661 PM,75.69,,,,,
11712,05/04/15 01:55:24.661 PM,75.69,,,,,
11713,05/04/15 01:55:25.661 PM,75.37,,,,,
11714,05/04/15 01:55:26.661 PM,75.37,,,,,
11715,05/04/15 01:55:27.661 PM,75.04,,,,,
11716,05/04/15 01:55:28.661 PM,75.04,,,,,
11717,05/04/15 01:55:29.661 PM,74.71,,,,,
11718,05/04/15 01:55:30.661 PM,74.71,,,,,
11719,05/04/15 01:55:31.661 PM,74.71,,,,,
11720,05/04/15 01:55:32.661 PM,74.39,,,,,
11721,05/04/15 01:55:33.661 PM,74.39,,,,,
11722,05/04/15 01:55:34.661 PM,74.06,,,,,
11723,05/04/15 01:55:35.661 PM,73.74,,,,,
11724,05/04/15 01:55:36.661 PM,73.74,,,,,
11725,05/04/15 01:55:37.661 PM,73.74,,,,,
11726,05/04/15 01:55:38.661 PM,73.74,,,,,
11727,05/04/15 01:55:39.661 PM,73.41,,,,,
11728,05/04/15 01:55:40.661 PM,73.41,,,,,
11729,05/04/15 01:55:41.661 PM,73.09,,,,,
11730,05/04/15 01:55:42.661 PM,72.76,,,,,
11731,05/04/15 01:55:43.661 PM,72.76,,,,,
11732,05/04/15 01:55:44.661 PM,72.76,,,,,
11733,05/04/15 01:55:45.661 PM,73.09,,,,,
11734,05/04/15 01:55:46.661 PM,72.76,,,,,
11735,05/04/15 01:55:47.661 PM,72.76,,,,,
11736,05/04/15 01:55:48.661 PM,72.76,,,,,
11737,05/04/15 01:55:49.661 PM,72.76,,,,,
11738,05/04/15 01:55:50.661 PM,73.09,,,,,
11739,05/04/15 01:55:51.661 PM,72.76,,,,,
11740,05/04/15 01:55:52.661 PM,72.43,,,,,
11741,05/04/15 01:55:53.661 PM,72.43,,,,,
11742,05/04/15 01:55:54.661 PM,72.11,,,,,
11743,05/04/15 01:55:55.661 PM,72.11,,,,,
11744,05/04/15 01:55:56.661 PM,71.78,,,,,
11745,05/04/15 01:55:57.661 PM,71.78,,,,,
11746,05/04/15 01:55:58.661 PM,71.78,,,,,
11747,05/04/15 01:55:59.661 PM,71.46,,,,,
11748,05/04/15 01:56:00.661 PM,71.13,,,,,
11749,05/04/15 01:56:01.661 PM,71.13,,,,,
11750,05/04/15 01:56:02.661 PM,70.81,,,,,
11751,05/04/15 01:56:03.661 PM,70.81,,,,,
11752,05/04/15 01:56:04.661 PM,70.48,,,,,
11753,05/04/15 01:56:05.661 PM,70.81,,,,,
11754,05/04/15 01:56:06.661 PM,70.81,,,,,
11755,05/04/15 01:56:07.661 PM,70.81,,,,,
11756,05/04/15 01:56:08.661 PM,70.81,,,,,
11757,05/04/15 01:56:09.661 PM,70.81,,,,,
11758,05/04/15 01:56:10.661 PM,70.81,,,,,
11759,05/04/15 01:56:11.661 PM,70.15,,,,,
11760,05/04/15 01:56:12.661 PM,69.83,,,,,
11761,05/04/15 01:56:13.661 PM,69.50,,,,,
11762,05/04/15 01:56:14.661 PM,69.50,,,,,
11763,05/04/15 01:56:15.661 PM,69.18,,,,,
11764,05/04/15 01:56:16.661 PM,68.85,,,,,
11765,05/04/15 01:56:17.661 PM,68.52,,,,,
11766,05/04/15 01:56:18.661 PM,68.85,,,,,
11767,05/04/15 01:56:19.661 PM,68.52,,,,,
11768,05/04/15 01:56:20.661 PM,68.52,,,,,
11769,05/04/15 01:56:21.661 PM,68.52,,,,,
11770,05/04/15 01:56:22.661 PM,68.52,,,,,
11771,05/04/15 01:56:23.661 PM,68.20,,,,,
11772,05/04/15 01:56:24.661 PM,68.20,,,,,
11773,05/04/15 01:56:25.661 PM,67.87,,,,,
11774,05/04/15 01:56:26.661 PM,68.20,,,,,
11775,05/04/15 01:56:27.661 PM,68.52,,,,,
11776,05/04/15 01:56:28.661 PM,68.52,,,,,
11777,05/04/15 01:56:29.661 PM,68.52,,,,,
11778,05/04/15 01:56:30.661 PM,68.85,,,,,
11779,05/04/15 01:56:31.661 PM,68.52,,,,,
11780,05/04/15 01:56:32.661 PM,68.20,,,,,
11781,05/04/15 01:56:33.661 PM,67.55,,,,,
11782,05/04/15 01:56:34.661 PM,67.87,,,,,
11783,05/04/15 01:56:35.661 PM,67.55,,,,,
11784,05/04/15 01:56:36.661 PM,67.55,,,,,
11785,05/04/15 01:56:37.661 PM,67.22,,,,,
11786,05/04/15 01:56:38.661 PM,66.89,,,,,
11787,05/04/15 01:56:39.661 PM,66.89,,,,,
11788,05/04/15 01:56:40.661 PM,66.24,,,,,
11789,05/04/15 01:56:41.661 PM,65.92,,,,,
11790,05/04/15 01:56:42.661 PM,66.24,,,,,
11791,05/04/15 01:56:43.661 PM,65.59,,,,,
11792,05/04/15 01:56:44.661 PM,65.92,,,,,
11793,05/04/15 01:56:45.661 PM,65.92,,,,,
11794,05/04/15 01:56:46.661 PM,65.92,,,,,
11795,05/04/15 01:56:47.661 PM,65.59,,,,,
11796,05/04/15 01:56:48.661 PM,65.59,,,,,
11797,05/04/15 01:56:49.661 PM,65.26,,,,,
11798,05/04/15 01:56:50.661 PM,65.26,,,,,
11799,05/04/15 01:56:51.661 PM,65.59,,,,,
11800,05/04/15 01:56:52.661 PM,65.59,,,,,
11801,05/04/15 01:56:53.661 PM,65.26,,,,,
11802,05/04/15 01:56:54.661 PM,65.59,,,,,
11803,05/04/15 01:56:55.661 PM,65.26,,,,,
11804,05/04/15 01:56:56.661 PM,65.26,,,,,
11805,05/04/15 01:56:57.661 PM,65.26,,,,,
11806,05/04/15 01:56:58.661 PM,64.94,,,,,
11807,05/04/15 01:56:59.661 PM,64.28,,,,,
11808,05/04/15 01:57:00.661 PM,64.28,,,,,
11809,05/04/15 01:57:01.661 PM,63.96,,,,,
11810,05/04/15 01:57:02.661 PM,63.96,,,,,
11811,05/04/15 01:57:03.661 PM,63.63,,,,,
11812,05/04/15 01:57:04.661 PM,63.63,,,,,
11813,05/04/15 01:57:05.661 PM,63.31,,,,,
11814,05/04/15 01:57:06.661 PM,63.31,,,,,
11815,05/04/15 01:57:07.661 PM,63.31,,,,,
11816,05/04/15 01:57:08.661 PM,63.31,,,,,
11817,05/04/15 01:57:09.661 PM,62.98,,,,,
11818,05/04/15 01:57:10.661 PM,62.98,,,,,
11819,05/04/15 01:57:11.661 PM,62.98,,,,,
11820,05/04/15 01:57:12.661 PM,62.98,,,,,
11821,05/04/15 01:57:13.661 PM,63.31,,,,,
11822,05/04/15 01:57:14.661 PM,63.63,,,,,
11823,05/04/15 01:57:15.661 PM,63.63,,,,,
11824,05/04/15 01:57:16.661 PM,63.63,,,,,
11825,05/04/15 01:57:17.661 PM,62.98,,,,,
11826,05/04/15 01:57:18.661 PM,62.98,,,,,
11827,05/04/15 01:57:19.661 PM,62.98,,,,,
11828,05/04/15 01:57:20.661 PM,62.98,,,,,
11829,05/04/15 01:57:21.661 PM,62.98,,,,,
11830,05/04/15 01:57:22.661 PM,62.98,,,,,
11831,05/04/15 01:57:23.661 PM,62.65,,,,,
11832,05/04/15 01:57:24.661 PM,62.65,,,,,
11833,05/04/15 01:57:25.661 PM,62.33,,,,,
11834,05/04/15 01:57:26.661 PM,62.33,,,,,
11835,05/04/15 01:57:27.661 PM,62.00,,,,,
11836,05/04/15 01:57:28.661 PM,62.00,,,,,
11837,05/04/15 01:57:29.661 PM,61.35,,,,,
11838,05/04/15 01:57:30.661 PM,61.35,,,,,
11839,05/04/15 01:57:31.661 PM,61.35,,,,,
11840,05/04/15 01:57:32.661 PM,61.67,,,,,
11841,05/04/15 01:57:33.661 PM,61.35,,,,,
11842,05/04/15 01:57:34.661 PM,61.35,,,,,
11843,05/04/15 01:57:35.661 PM,61.02,,,,,
11844,05/04/15 01:57:36.661 PM,61.02,,,,,
11845,05/04/15 01:57:37.661 PM,61.02,,,,,
11846,05/04/15 01:57:38.661 PM,61.02,,,,,
11847,05/04/15 01:57:39.661 PM,61.35,,,,,
11848,05/04/15 01:57:40.661 PM,61.35,,,,,
11849,05/04/15 01:57:41.661 PM,61.35,,,,,
11850,05/04/15 01:57:42.661 PM,61.67,,,,,
11851,05/04/15 01:57:43.661 PM,61.67,,,,,
11852,05/04/15 01:57:44.661 PM,61.67,,,,,
11853,05/04/15 01:57:45.661 PM,61.67,,,,,
11854,05/04/15 01:57:46.661 PM,61.35,,,,,
11855,05/04/15 01:57:47.661 PM,61.35,,,,,
11856,05/04/15 01:57:48.661 PM,61.02,,,,,
11857,05/04/15 01:57:49.661 PM,61.35,,,,,
11858,05/04/15 01:57:50.661 PM,61.02,,,,,
11859,05/04/15 01:57:51.661 PM,61.35,,,,,
11860,05/04/15 01:57:52.661 PM,61.35,,,,,
11861,05/04/15 01:57:53.661 PM,61.02,,,,,
11862,05/04/15 01:57:54.661 PM,61.02,,,,,
11863,05/04/15 01:57:55.661 PM,60.69,,,,,
11864,05/04/15 01:57:56.661 PM,60.69,,,,,
11865,05/04/15 01:57:57.661 PM,60.04,,,,,
11866,05/04/15 01:57:58.661 PM,60.37,,,,,
11867,05/04/15 01:57:59.661 PM,60.04,,,,,
11868,05/04/15 01:58:00.661 PM,60.04,,,,,
11869,05/04/15 01:58:01.661 PM,59.71,,,,,
11870,05/04/15 01:58:02.661 PM,59.71,,,,,
11871,05/04/15 01:58:03.661 PM,59.39,,,,,
11872,05/04/15 01:58:04.661 PM,59.39,,,,,
11873,05/04/15 01:58:05.661 PM,59.39,,,,,
11874,05/04/15 01:58:06.661 PM,59.39,,,,,
11875,05/04/15 01:58:07.661 PM,59.06,,,,,
11876,05/04/15 01:58:08.661 PM,59.06,,,,,
11877,05/04/15 01:58:09.661 PM,59.06,,,,,
11878,05/04/15 01:58:10.661 PM,59.06,,,,,
11879,05/04/15 01:58:11.661 PM,59.06,,,,,
11880,05/04/15 01:58:12.661 PM,58.73,,,,,
11881,05/04/15 01:58:13.661 PM,58.41,,,,,
11882,05/04/15 01:58:14.661 PM,58.41,,,,,
11883,05/04/15 01:58:15.661 PM,58.41,,,,,
11884,05/04/15 01:58:16.661 PM,58.08,,,,,
11885,05/04/15 01:58:17.661 PM,57.75,,,,,
11886,05/04/15 01:58:18.661 PM,57.42,,,,,
11887,05/04/15 01:58:19.661 PM,57.10,,,,,
11888,05/04/15 01:58:20.661 PM,57.42,,,,,
11889,05/04/15 01:58:21.661 PM,57.42,,,,,
11890,05/04/15 01:58:22.661 PM,57.10,,,,,
11891,05/04/15 01:58:23.661 PM,57.10,,,,,
11892,05/04/15 01:58:24.661 PM,57.10,,,,,
11893,05/04/15 01:58:25.661 PM,56.77,,,,,
11894,05/04/15 01:58:26.661 PM,56.77,,,,,
11895,05/04/15 01:58:27.661 PM,56.77,,,,,
11896,05/04/15 01:58:28.661 PM,56.77,,,,,
11897,05/04/15 01:58:29.661 PM,56.44,,,,,
11898,05/04/15 01:58:30.661 PM,56.12,,,,,
11899,05/04/15 01:58:31.661 PM,56.12,,,,,
11900,05/04/15 01:58:32.661 PM,56.12,,,,,
11901,05/04/15 01:58:33.661 PM,55.79,,,,,
11902,05/04/15 01:58:34.661 PM,56.12,,,,,
11903,05/04/15 01:58:35.661 PM,56.12,,,,,
11904,05/04/15 01:58:36.661 PM,56.12,,,,,
11905,05/04/15 01:58:37.661 PM,56.12,,,,,
11906,05/04/15 01:58:38.661 PM,56.12,,,,,
11907,05/04/15 01:58:39.661 PM,56.12,,,,,
11908,05/04/15 01:58:40.661 PM,56.12,,,,,
11909,05/04/15 01:58:41.661 PM,56.12,,,,,
11910,05/04/15 01:58:42.661 PM,55.79,,,,,
11911,05/04/15 01:58:43.661 PM,55.79,,,,,
11912,05/04/15 01:58:44.661 PM,55.79,,,,,
11913,05/04/15 01:58:45.661 PM,56.12,,,,,
11914,05/04/15 01:58:46.661 PM,56.12,,,,,
11915,05/04/15 01:58:47.661 PM,56.12,,,,,
11916,05/04/15 01:58:48.661 PM,56.12,,,,,
11917,05/04/15 01:58:49.661 PM,56.12,,,,,
11918,05/04/15 01:58:50.661 PM,55.79,,,,,
11919,05/04/15 01:58:51.661 PM,55.79,,,,,
11920,05/04/15 01:58:52.661 PM,55.46,,,,,
11921,05/04/15 01:58:53.661 PM,55.13,,,,,
11922,05/04/15 01:58:54.661 PM,55.13,,,,,
11923,05/04/15 01:58:55.661 PM,55.13,,,,,
11924,05/04/15 01:58:56.661 PM,55.13,,,,,
11925,05/04/15 01:58:57.661 PM,55.13,,,,,
11926,05/04/15 01:58:58.661 PM,55.13,,,,,
11927,05/04/15 01:58:59.661 PM,55.13,,,,,
11928,05/04/15 01:59:00.661 PM,54.81,,,,,
11929,05/04/15 01:59:01.661 PM,54.48,,,,,
11930,05/04/15 01:59:02.661 PM,54.81,,,,,
11931,05/04/15 01:59:03.661 PM,55.13,,,,,
11932,05/04/15 01:59:04.661 PM,54.81,,,,,
11933,05/04/15 01:59:05.661 PM,54.81,,,,,
11934,05/04/15 01:59:06.661 PM,54.81,,,,,
11935,05/04/15 01:59:07.661 PM,54.81,,,,,
11936,05/04/15 01:59:08.661 PM,54.81,,,,,
11937,05/04/15 01:59:09.661 PM,54.81,,,,,
11938,05/04/15 01:59:10.661 PM,54.48,,,,,
11939,05/04/15 01:59:11.661 PM,54.48,,,,,
11940,05/04/15 01:59:12.661 PM,54.48,,,,,
11941,05/04/15 01:59:13.661 PM,54.15,,,,,
11942,05/04/15 01:59:14.661 PM,54.15,,,,,
11943,05/04/15 01:59:15.661 PM,54.15,,,,,
11944,05/04/15 01:59:16.661 PM,53.82,,,,,
11945,05/04/15 01:59:17.661 PM,53.82,,,,,
11946,05/04/15 01:59:18.661 PM,54.15,,,,,
11947,05/04/15 01:59:19.661 PM,53.82,,,,,
11948,05/04/15 01:59:20.661 PM,53.49,,,,,
11949,05/04/15 01:59:21.661 PM,53.17,,,,,
11950,05/04/15 01:59:22.661 PM,53.17,,,,,
11951,05/04/15 01:59:23.661 PM,53.49,,,,,
11952,05/04/15 01:59:24.661 PM,53.49,,,,,
11953,05/04/15 01:59:25.661 PM,53.82,,,,,
11954,05/04/15 01:59:26.661 PM,53.82,,,,,
11955,05/04/15 01:59:27.661 PM,53.82,,,,,
11956,05/04/15 01:59:28.661 PM,54.15,,,,,
11957,05/04/15 01:59:29.661 PM,54.15,,,,,
11958,05/04/15 01:59:30.661 PM,54.15,,,,,
11959,05/04/15 01:59:31.661 PM,53.82,,,,,
11960,05/04/15 01:59:32.661 PM,53.82,,,,,
11961,05/04/15 01:59:33.661 PM,53.82,,,,,
11962,05/04/15 01:59:34.661 PM,53.82,,,,,
11963,05/04/15 01:59:35.661 PM,53.49,,,,,
11964,05/04/15 01:59:36.661 PM,53.49,,,,,
11965,05/04/15 01:59:37.661 PM,53.49,,,,,
11966,05/04/15 01:59:38.661 PM,53.49,,,,,
11967,05/04/15 01:59:39.661 PM,53.49,,,,,
11968,05/04/15 01:59:40.661 PM,53.49,,,,,
11969,05/04/15 01:59:41.661 PM,53.17,,,,,
11970,05/04/15 01:59:42.661 PM,53.17,,,,,
