tag,spcode,alt,asp,year,l,w,t
118,Abco,m,s,1,22.58,1.75,0.43
118,Abco,m,s,1,23.12,1.7,0.46
118,Abco,m,s,1,24.73,1.6,0.37
118,Abco,m,s,1,23.83,1.69,0.45
118,Abco,m,s,1,22.11,1.77,0.43
118,Abco,m,s,1,20.69,1.67,0.5
118,Abco,m,s,1,24.28,1.69,0.39
118,Abco,m,s,1,23.93,1.57,0.41
118,Abco,m,s,1,24.36,1.39,0.45
118,Abco,m,s,1,23.81,1.5,0.46
118,Abco,m,s,1,21.74,1.65,0.43
118,Abco,m,s,1,21.76,1.71,0.72
118,Abco,m,s,1,22,1.77,0.4
118,Abco,m,s,1,22.76,1.61,0.41
118,Abco,m,s,1,23.97,1.66,0.61
118,Abco,m,s,1,21.64,1.55,0.4
118,Abco,m,s,1,22.37,1.62,0.4
118,Abco,m,s,1,21.61,1.65,0.41
118,Abco,m,s,1,21.83,1.54,0.35
118,Abco,m,s,1,20.87,1.67,0.45
118,Abco,m,s,1,21.51,1.46,0.49
118,Abco,m,s,1,19.6,1.55,0.38
118,Abco,m,s,1,20.56,1.69,0.41
118,Abco,m,s,1,21.15,1.68,0.38
118,Abco,m,s,1,19.05,1.53,0.5
118,Abco,m,s,1,20.48,1.8,0.51
118,Abco,m,s,1,21.6,1.5,0.42
118,Abco,m,s,1,17.6,1.66,0.42
118,Abco,m,s,1,19.68,1.41,0.48
118,Abco,m,s,1,20.25,1.82,0.62
118,Abco,m,s,1,21.93,1.7,0.4
118,Abco,m,s,1,21.69,1.66,0.57
118,Abco,m,s,1,20.99,1.68,0.54
118,Abco,m,s,1,20.05,1.65,0.42
118,Abco,m,s,1,19.53,1.55,0.37
118,Abco,m,s,1,19.83,1.58,0.46
118,Abco,m,s,1,18.33,1.3,0.41
118,Abco,m,s,1,19.91,1.43,0.58
118,Abco,m,s,1,18.9,1.52,0.36
118,Abco,m,s,1,18.76,1.72,0.47
118,Abco,m,s,1,17.68,1.62,0.5
118,Abco,m,s,1,19.94,1.54,0.7
118,Abco,m,s,1,18.34,1.74,0.39
118,Abco,m,s,1,19.36,1.52,0.57
118,Abco,m,s,1,17.11,1.5,0.43
118,Abco,m,s,1,16.82,1.46,0.36
118,Abco,m,s,1,17.06,1.48,0.61
118,Abco,m,s,1,17.89,1.7,0.45
118,Abco,m,s,1,16.86,1.65,0.45
118,Abco,m,s,1,18.17,1.64,0.79
118,Abco,m,s,1,20.32,1.49,0.61
118,Abco,m,s,1,18.67,1.48,0.43
118,Abco,m,s,1,20.29,1.74,0.51
118,Abco,m,s,1,17.5,1.43,0.52
118,Abco,m,s,1,17.01,1.82,0.56
118,Abco,m,s,1,18.24,1.34,0.54
118,Abco,m,s,1,16.69,1.8,0.63
118,Abco,m,s,1,17.39,1.86,0.6
118,Abco,m,s,1,16.74,1.31,0.37
118,Abco,m,s,1,17.97,1.62,0.45
118,Abco,m,s,1,17.65,1.3,0.34
118,Abco,m,s,1,17.42,1.74,0.42
118,Abco,m,s,1,16.22,1.61,0.44
118,Abco,m,s,1,17.06,1.62,0.44
118,Abco,m,s,1,18,1.65,0.47
118,Abco,m,s,1,16.13,1.33,0.53
118,Abco,m,s,1,18.69,1.69,0.43
118,Abco,m,s,1,16.36,1.63,0.45
118,Abco,m,s,1,18.72,1.81,0.45
118,Abco,m,s,1,15.81,1.64,0.43
118,Abco,m,s,1,16.88,1.67,0.51
118,Abco,m,s,1,16.64,1.55,0.36
118,Abco,m,s,1,16.45,1.46,0.38
118,Abco,m,s,1,16.35,1.6,0.45
118,Abco,m,s,1,15.88,1.51,0.46
118,Abco,m,s,1,16.8,1.71,0.56
118,Abco,m,s,1,17.02,1.7,0.4
118,Abco,m,s,1,16.68,1.09,0.55
118,Abco,m,s,1,16.34,1.58,0.66
118,Abco,m,s,1,15.86,1.48,0.39
118,Abco,m,s,1,16.63,1.66,0.45
118,Abco,m,s,1,16.21,1.75,0.66
118,Abco,m,s,1,15.53,1.67,0.42
118,Abco,m,s,1,14.19,1.59,0.59
118,Abco,m,s,1,14.08,1.54,0.39
118,Abco,m,s,1,14.21,1.61,0.48
118,Abco,m,s,1,15.68,1.35,0.46
118,Abco,m,s,1,14.6,1.67,0.58
118,Abco,m,s,1,15.22,1.7,0.64
118,Abco,m,s,1,15.31,1.47,0.38
118,Abco,m,s,1,13.49,1.44,0.38
118,Abco,m,s,1,14.23,1.58,0.47
118,Abco,m,s,1,14.06,1.45,0.46
118,Abco,m,s,1,13.85,1.52,0.44
118,Abco,m,s,1,14.37,1.56,0.53
118,Abco,m,s,1,13.19,1.37,0.4
118,Abco,m,s,1,13.74,1.49,0.33
118,Abco,m,s,1,14.18,1.5,0.48
118,Abco,m,s,1,12.95,1.58,0.58
118,Abco,m,s,1,13.31,1.44,0.45
118,Abco,m,s,1,13.65,1.56,0.51
118,Abco,m,s,1,12.48,1.56,0.44
118,Abco,m,s,1,11.8,1.47,0.51
118,Abco,m,s,1,12.71,1.27,0.43
118,Abco,m,s,1,13.32,1.62,0.54
118,Abco,m,s,1,12.18,1.64,0.61
118,Abco,m,s,1,13.27,1.41,0.34
118,Abco,m,s,1,11.54,1.56,0.64
118,Abco,m,s,1,13.42,1.46,0.38
118,Abco,m,s,1,13.11,1.32,0.38
118,Abco,m,s,1,12.82,1.36,0.46
118,Abco,m,s,1,12.28,1.27,0.48
118,Abco,m,s,1,11.99,1.46,0.38
118,Abco,m,s,1,12.05,1.29,0.51
118,Abco,m,s,1,10.64,1.34,0.37
118,Abco,m,s,1,10.74,1.29,0.43
118,Abco,m,s,1,9.96,1.43,0.55
118,Abco,m,s,1,10.99,1.27,0.51
118,Abco,m,s,1,10.26,1.73,0.55
118,Abco,m,s,1,10.61,1.37,0.36
118,Abco,m,s,1,10.66,1.31,0.34
118,Abco,m,s,1,11.21,1.32,0.43
118,Abco,m,s,1,11.51,1.72,0.61
118,Abco,m,s,1,10.89,1.41,0.4
118,Abco,m,s,1,11.38,1.26,0.53
118,Abco,m,s,1,11.37,1.39,0.48
118,Abco,m,s,1,10.96,1.29,0.38
118,Abco,m,s,1,10.68,1.43,0.59
118,Abco,m,s,1,9.01,1.26,0.29
118,Abco,m,s,1,9.94,1.18,0.47
118,Abco,m,s,1,7.84,1.21,0.4
118,Abco,m,s,1,9.17,1.28,0.42
118,Abco,m,s,1,9.51,1.43,0.46
118,Abco,m,s,1,8.19,1.21,0.56
118,Abco,m,s,1,7.55,1.08,0.37
118,Abco,m,s,1,8.76,1.17,0.35
118,Abco,m,s,1,8.75,1.15,0.4
118,Abco,m,s,1,7.58,1.1,0.51
118,Abco,m,s,1,6.39,1.46,0.56
118,Abco,m,s,1,6.44,1.15,0.51
118,Abco,m,s,1,5.32,1.52,0.41
119,Abco,m,s,1,66.92,1.9,1.88
119,Abco,m,s,1,21.21,1.8,0.54
119,Abco,m,s,1,26.35,1.96,0.34
119,Abco,m,s,1,16.47,1.33,1.28
119,Abco,m,s,1,4.52,1.61,0.49
119,Abco,m,s,1,30.29,1.83,0.43
119,Abco,m,s,1,29.1,1.72,0.58
119,Abco,m,s,1,22.2,1.67,0.45
119,Abco,m,s,1,19.11,1.61,0.5
119,Abco,m,s,1,24.25,1.72,0.64
119,Abco,m,s,1,22.37,1.53,0.44
119,Abco,m,s,1,22.06,1.68,0.46
119,Abco,m,s,1,28.22,1.78,0.55
119,Abco,m,s,1,5.55,1.68,0.49
119,Abco,m,s,1,4.1,0.89,0.62
119,Abco,m,s,1,4.9,1.38,0.48
119,Abco,m,s,1,5.13,1.48,0.41
119,Abco,m,s,1,6.44,1.13,1.05
119,Abco,m,s,1,4.92,1.95,0.59
119,Abco,m,s,1,7.64,1.23,0.48
119,Abco,m,s,1,7.75,1.04,0.98
119,Abco,m,s,1,7.4,1.22,0.54
119,Abco,m,s,1,7.3,1.72,0.45
119,Abco,m,s,1,5.16,1.86,0.56
119,Abco,m,s,1,4.08,1.28,0.49
119,Abco,m,s,1,27.14,1.93,0.63
119,Abco,m,s,1,19.94,1.7,0.45
119,Abco,m,s,1,30.47,1.77,0.43
119,Abco,m,s,1,23.03,2.08,0.5
119,Abco,m,s,1,23.21,2,0.37
119,Abco,m,s,1,27.69,1.69,0.41
119,Abco,m,s,1,23.9,1.81,0.47
119,Abco,m,s,1,23.73,1.6,0.71
119,Abco,m,s,1,26.75,1.85,0.8
119,Abco,m,s,1,14.13,1.49,0.52
119,Abco,m,s,1,14.04,1.58,0.56
119,Abco,m,s,1,23.2,1.67,0.51
119,Abco,m,s,1,22.15,1.83,0.51
119,Abco,m,s,1,5.11,1.45,0.53
119,Abco,m,s,1,14.12,1.62,0.33
119,Abco,m,s,1,24.69,1.93,0.42
119,Abco,m,s,1,11.25,1.35,0.53
119,Abco,m,s,1,14.94,1.72,0.43
119,Abco,m,s,1,26.13,1.94,0.52
119,Abco,m,s,1,19.7,1.63,0.59
119,Abco,m,s,1,30.09,1.75,0.61
119,Abco,m,s,1,24.82,1.84,0.52
119,Abco,m,s,1,16.09,1.59,0.53
119,Abco,m,s,1,7.83,1.52,0.46
119,Abco,m,s,1,26.7,1.92,0.67
119,Abco,m,s,1,20.09,1.58,0.53
119,Abco,m,s,1,29.97,1.94,0.6
119,Abco,m,s,1,12.84,1.71,0.37
119,Abco,m,s,1,19.82,1.47,0.38
119,Abco,m,s,1,18.34,1.55,0.5
119,Abco,m,s,1,11.62,1.33,0.6
119,Abco,m,s,1,25.28,1.6,0.57
119,Abco,m,s,1,22.77,1.75,0.53
119,Abco,m,s,1,17.32,1.74,0.35
119,Abco,m,s,1,23.42,1.96,0.61
119,Abco,m,s,1,25.86,2.18,0.57
119,Abco,m,s,1,22.49,1.78,0.47
119,Abco,m,s,1,7.47,1.73,0.47
119,Abco,m,s,1,12.04,1.27,0.37
119,Abco,m,s,1,10.82,1.58,0.59
119,Abco,m,s,1,3.27,0.63,0.43
119,Abco,m,s,1,3.35,0.74,0.65
119,Abco,m,s,1,4.04,1.22,0.52
119,Abco,m,s,1,3.99,1.26,0.51
119,Abco,m,s,1,6.37,1.7,0.64
119,Abco,m,s,1,6.63,0.93,0.88
119,Abco,m,s,1,9.74,1.04,0.53
119,Abco,m,s,1,11.56,1.53,0.53
119,Abco,m,s,1,10.44,0.9,0.78
119,Abco,m,s,1,11.56,1.32,0.37
119,Abco,m,s,1,21.46,1.97,0.58
119,Abco,m,s,1,23.56,1.9,0.55
119,Abco,m,s,1,19.76,1.85,0.62
119,Abco,m,s,1,45.77,1.08,0.94
119,Abco,m,s,1,24.19,1.91,0.7
119,Abco,m,s,1,28.35,2,0.58
119,Abco,m,s,1,24.05,1.8,0.44
119,Abco,m,s,1,26.88,1.75,0.53
119,Abco,m,s,1,12.34,1.38,0.37
119,Abco,m,s,1,20.69,1.69,0.35
119,Abco,m,s,1,14.75,1.49,0.28
119,Abco,m,s,1,18.71,1.75,0.3
119,Abco,m,s,1,22.11,1.79,0.43
119,Abco,m,s,1,22.98,1.8,0.48
119,Abco,m,s,1,10.73,1.77,0.58
119,Abco,m,s,1,29.71,1.68,0.51
119,Abco,m,s,1,30.52,1.95,0.34
119,Abco,m,s,1,23.21,1.83,0.66
119,Abco,m,s,1,14.94,1.73,0.59
119,Abco,m,s,1,28.36,1.79,0.52
119,Abco,m,s,1,14.94,1.58,0.43
119,Abco,m,s,1,11.44,1.88,0.35
119,Abco,m,s,1,16.44,1.05,0.27
119,Abco,m,s,1,3.77,1.25,0.39
119,Abco,m,s,1,5.49,1.73,0.58
119,Abco,m,s,1,4.26,1.77,0.52
119,Abco,m,s,1,10.08,1.72,0.43
119,Abco,m,s,1,10.45,1.26,0.48
119,Abco,m,s,1,9.42,1.62,0.53
119,Abco,m,s,1,18.89,4.48,0.61
119,Abco,m,s,1,11.96,5.54,0.51
119,Abco,m,s,1,28.15,1.78,0.36
119,Abco,m,s,1,23.7,1.43,0.34
119,Abco,m,s,1,17.95,1.8,0.53
119,Abco,m,s,1,19.62,12.8,0.62
119,Abco,m,s,1,14.25,1.41,0.34
119,Abco,m,s,1,14.24,1.32,1.13
119,Abco,m,s,1,17.19,1.6,0.53
119,Abco,m,s,1,22.85,2.12,0.53
119,Abco,m,s,1,20.42,1.82,0.57
119,Abco,m,s,1,29.9,1.76,0.51
119,Abco,m,s,1,9.48,1.44,0.49
119,Abco,m,s,1,18.37,1.4,0.46
119,Abco,m,s,1,15.86,1.76,0.46
119,Abco,m,s,1,20.55,1.85,0.68
119,Abco,m,s,1,17.81,1.42,0.32
119,Abco,m,s,1,22.87,1.83,0.38
119,Abco,m,s,1,19.31,1.8,0.57
119,Abco,m,s,1,21.6,1.68,0.44
119,Abco,m,s,1,16.34,1.59,0.44
119,Abco,m,s,1,11.57,1.54,0.52
119,Abco,m,s,1,19.96,1.88,0.62
119,Abco,m,s,1,21.29,1.45,0.33
119,Abco,m,s,1,14.27,1.47,0.44
119,Abco,m,s,1,17.16,1.5,0.33
119,Abco,m,s,1,16.21,1.89,0.58
119,Abco,m,s,1,18.56,1.78,0.57
119,Abco,m,s,1,20.68,1.91,0.63
119,Abco,m,s,1,15.39,1.14,0.44
119,Abco,m,s,1,11.08,1.45,0.35
119,Abco,m,s,1,15.98,1.66,0.67
119,Abco,m,s,1,18.26,1.42,0.46
119,Abco,m,s,1,18.24,1.59,0.57
119,Abco,m,s,1,26.7,1.89,0.6
119,Abco,m,s,1,12.3,1.47,0.34
119,Abco,m,s,1,7.92,1.52,0.54
119,Abco,m,s,1,20.86,1.14,0.64
119,Abco,m,s,1,11.71,1.05,1
119,Abco,m,s,1,14.92,1.38,0.35
119,Abco,m,s,1,21.34,1.69,0.47
119,Abco,m,s,1,24.73,1.81,0.6
119,Abco,m,s,1,29.29,1.77,0.58
119,Abco,m,s,1,28.22,1.95,0.65
119,Abco,m,s,1,21.94,1.54,0.45
119,Abco,m,s,1,22.71,1.78,0.6
119,Abco,m,s,1,20.48,2.03,0.49
119,Abco,m,s,1,21.27,1.67,0.36
119,Abco,m,s,1,24.61,1.66,0.52
119,Abco,m,s,1,24.33,1.76,0.64
119,Abco,m,s,1,22.21,1.55,0.42
119,Abco,m,s,1,19.43,1.56,0.49
119,Abco,m,s,1,17.54,0.95,0.52
119,Abco,m,s,1,19.44,1.58,0.44
119,Abco,m,s,1,20.93,1.63,0.36
119,Abco,m,s,1,20.06,1.64,0.51
119,Abco,m,s,1,21,1.65,0.49
119,Abco,m,s,1,17.52,1.58,0.3
119,Abco,m,s,1,14.94,1.6,0.7
119,Abco,m,s,1,14.21,1.38,0.67
119,Abco,m,s,1,19.71,1.68,0.42
119,Abco,m,s,1,22.58,1.89,0.59
119,Abco,m,s,1,18.83,1.5,0.42
119,Abco,m,s,1,21.4,1.71,0.64
119,Abco,m,s,1,12.55,1.6,0.99
119,Abco,m,s,1,14.68,1.55,0.4
119,Abco,m,s,1,13.85,1.43,0.5
119,Abco,m,s,1,18.12,1.83,0.63
119,Abco,m,s,1,17.68,1.51,0.31
119,Abco,m,s,1,10.81,1.44,0.46
119,Abco,m,s,1,16.19,1.39,0.34
119,Abco,m,s,1,16.4,1.6,0.59
119,Abco,m,s,1,17.43,2.85,2.6
119,Abco,m,s,1,11.55,1.61,0.57
119,Abco,m,s,1,13.15,1.38,0.52
119,Abco,m,s,1,10.53,1.46,0.42
119,Abco,m,s,1,8.81,1.26,0.46
119,Abco,m,s,1,22.51,1.59,0.49
119,Abco,m,s,1,12.64,1.56,0.48
119,Abco,m,s,1,19.42,1.6,0.38
119,Abco,m,s,1,18.37,1.7,0.46
119,Abco,m,s,1,18.26,1.63,0.51
119,Abco,m,s,1,18.57,1.44,0.48
119,Abco,m,s,1,17.19,1.65,0.37
119,Abco,m,s,1,17.48,1.76,0.5
119,Abco,m,s,1,13.02,1.36,0.37
119,Abco,m,s,1,9.98,1.67,0.55
119,Abco,m,s,1,21.83,1.68,0.45
119,Abco,m,s,1,16.78,1.66,0.6
119,Abco,m,s,1,14.41,1.65,0.43
119,Abco,m,s,1,7.78,1.58,0.43
119,Abco,m,s,1,21.22,2,0.64
119,Abco,m,s,1,22.57,1.71,0.53
119,Abco,m,s,1,12.01,0.89,0.84
119,Abco,m,s,1,19.62,1.69,0.58
119,Abco,m,s,1,17.01,1.59,0.65
119,Abco,m,s,1,21.21,1.84,0.44
119,Abco,m,s,1,15.87,1.51,0.33
119,Abco,m,s,1,18.69,1.46,0.44
119,Abco,m,s,1,25.87,1.66,0.55
119,Abco,m,s,1,23.2,1.56,0.47
119,Abco,m,s,1,22.27,1.91,0.52
119,Abco,m,s,1,27.53,1.72,0.47
119,Abco,m,s,1,9.17,1.02,0.52
119,Abco,m,s,1,5.71,1.74,0.43
119,Abco,m,s,1,7.1,1.08,0.3
119,Abco,m,s,1,5.39,1.44,0.55
119,Abco,m,s,1,7.57,0.71,0.68
119,Abco,m,s,1,6.72,1.91,0.55
119,Abco,m,s,1,5.08,0.99,0.94
119,Abco,m,s,1,7.19,1.51,0.5
119,Abco,m,s,1,7.03,1.09,0.38
119,Abco,m,s,1,7.91,0.62,0.39
119,Abco,m,s,1,6.64,1.07,0.47
119,Abco,m,s,1,8.22,1.54,0.65
119,Abco,m,s,1,6.95,0.94,0.51
119,Abco,m,s,1,3.98,1.21,0.37
119,Abco,m,s,1,4.36,1.42,0.33
119,Abco,m,s,1,5.76,0.99,0.89
119,Abco,m,s,1,9.08,0.95,0.92
119,Abco,m,s,1,6.51,0.82,0.42
119,Abco,m,s,1,18.3,1.74,0.55
119,Abco,m,s,1,13.81,1.63,0.45
119,Abco,m,s,1,8.62,1.37,0.45
119,Abco,m,s,1,16.5,0.74,0.54
119,Abco,m,s,1,8.28,1.76,0.35
119,Abco,m,s,1,5.88,1.22,0.39
119,Abco,m,s,1,14.58,1.39,0.56
119,Abco,m,s,1,18.73,1.18,0.43
119,Abco,m,s,1,10.23,0.64,0.63
119,Abco,m,s,1,10.88,1.09,0.49
119,Abco,m,s,1,8.37,1.34,0.22
119,Abco,m,s,1,19.62,0.98,0.48
119,Abco,m,s,1,17.96,1.64,0.3
119,Abco,m,s,1,14.68,1.51,0.4
119,Abco,m,s,1,17.36,1.48,0.43
119,Abco,m,s,1,16.69,1.54,0.59
119,Abco,m,s,1,19,1.83,0.65
119,Abco,m,s,1,15.45,1.6,0.48
119,Abco,m,s,1,19.4,1.65,0.5
119,Abco,m,s,1,18.35,1.55,0.35
119,Abco,m,s,1,16.85,0.98,0.45
119,Abco,m,s,1,10,1.61,0.48
119,Abco,m,s,1,20.83,1.72,0.46
119,Abco,m,s,1,14.59,0.88,0.83
119,Abco,m,s,1,8.67,1.12,0.49
119,Abco,m,s,1,7.07,0.9,0.72
119,Abco,m,s,1,15.07,1.3,0.42
119,Abco,m,s,1,9.66,1.14,0.35
119,Abco,m,s,1,15.81,1.65,0.33
119,Abco,m,s,1,14.16,1.76,0.38
119,Abco,m,s,1,10.1,0.65,0.55
119,Abco,m,s,1,12.68,1.57,0.42
119,Abco,m,s,1,13.77,1.38,0.28
119,Abco,m,s,1,16.6,1.52,0.36
119,Abco,m,s,1,19.5,1.56,0.48
119,Abco,m,s,1,18.42,1.06,0.27
119,Abco,m,s,1,12.41,1.74,0.3
119,Abco,m,s,1,7.02,0.75,0.71
119,Abco,m,s,1,6.39,1.62,0.58
119,Abco,m,s,1,7.55,1.22,0.87
119,Abco,m,s,1,15.04,1.58,0.52
119,Abco,m,s,1,9.41,1.31,0.41
119,Abco,m,s,1,16.79,1.41,0.3
119,Abco,m,s,1,4.51,1.81,0.43
119,Abco,m,s,1,9.13,1.34,0.36
120,Abco,m,s,1,65.25,12.48,2.93
120,Abco,m,s,1,52.69,15.96,2.39
120,Abco,m,s,1,59.1,33.55,2.15
120,Abco,m,s,1,31.06,1.1,1.05
120,Abco,m,s,1,27.19,6.22,1.21
120,Abco,m,s,1,32.31,1.91,0.5
120,Abco,m,s,1,32.01,2.14,0.66
120,Abco,m,s,1,33.16,1.89,0.5
120,Abco,m,s,1,32.7,1.93,0.53
120,Abco,m,s,1,29.97,1.95,0.53
120,Abco,m,s,1,30.05,1.88,0.52
120,Abco,m,s,1,29.98,1.72,0.41
120,Abco,m,s,1,28.87,1.79,0.51
120,Abco,m,s,1,29.58,1.91,0.45
120,Abco,m,s,1,27.71,1.65,0.45
120,Abco,m,s,1,29.72,1.61,0.37
120,Abco,m,s,1,30.18,1.91,0.58
120,Abco,m,s,1,27.45,1.93,0.65
120,Abco,m,s,1,29.11,1.9,0.57
120,Abco,m,s,1,27.55,1.65,0.45
120,Abco,m,s,1,30.06,1.8,0.48
120,Abco,m,s,1,27.46,1.71,0.4
120,Abco,m,s,1,30.29,1.79,0.43
120,Abco,m,s,1,29.32,1.86,0.51
120,Abco,m,s,1,25.31,1.84,0.53
120,Abco,m,s,1,29.46,1.82,0.47
120,Abco,m,s,1,29.95,1.88,0.49
120,Abco,m,s,1,26.15,1.82,0.49
120,Abco,m,s,1,27.87,1.65,0.38
120,Abco,m,s,1,27.02,1.75,0.37
120,Abco,m,s,1,27.22,1.76,0.53
120,Abco,m,s,1,29.88,1.73,0.55
120,Abco,m,s,1,26.83,1.77,0.49
120,Abco,m,s,1,27.17,1.64,0.43
120,Abco,m,s,1,28.32,1.82,0.49
120,Abco,m,s,1,27.74,1.91,0.48
120,Abco,m,s,1,26.29,1.65,0.37
120,Abco,m,s,1,27.36,1.86,0.42
120,Abco,m,s,1,25.88,1.57,0.37
120,Abco,m,s,1,26.5,1.64,0.36
120,Abco,m,s,1,28.68,2.04,0.55
120,Abco,m,s,1,26.02,1.82,0.46
120,Abco,m,s,1,25.21,1.52,0.39
120,Abco,m,s,1,27.45,1.73,0.44
120,Abco,m,s,1,27.29,1.57,0.55
120,Abco,m,s,1,25.39,1.78,0.36
120,Abco,m,s,1,30.33,1.91,0.54
120,Abco,m,s,1,27.62,1.21,0.42
120,Abco,m,s,1,23.33,1.58,0.4
120,Abco,m,s,1,24.46,1.67,0.34
120,Abco,m,s,1,29.06,1.77,0.42
120,Abco,m,s,1,28.56,1.69,0.44
120,Abco,m,s,1,27.9,1.85,0.48
120,Abco,m,s,1,29.54,1.88,0.38
120,Abco,m,s,1,23.09,1.8,0.47
120,Abco,m,s,1,28.31,1.65,0.49
120,Abco,m,s,1,28.98,1.77,0.71
120,Abco,m,s,1,26.16,1.7,0.45
120,Abco,m,s,1,26.31,1.61,0.35
120,Abco,m,s,1,25.12,1.8,0.44
120,Abco,m,s,1,25.89,1.6,0.36
120,Abco,m,s,1,25.41,1.8,0.4
120,Abco,m,s,1,24.47,1.59,0.41
120,Abco,m,s,1,24.4,1.55,0.36
120,Abco,m,s,1,24.54,1.58,0.48
120,Abco,m,s,1,23.93,1.61,0.38
120,Abco,m,s,1,24.89,1.65,0.38
120,Abco,m,s,1,25.77,1.73,0.5
120,Abco,m,s,1,24.92,1.74,0.48
120,Abco,m,s,1,25.72,1.78,0.52
120,Abco,m,s,1,24.8,1.73,0.47
120,Abco,m,s,1,22.91,1.6,0.37
120,Abco,m,s,1,22.74,1.52,0.68
120,Abco,m,s,1,24.22,1.53,0.46
120,Abco,m,s,1,24.44,1.66,0.37
120,Abco,m,s,1,24.83,1.69,0.45
120,Abco,m,s,1,23.1,1.93,0.48
120,Abco,m,s,1,22.42,1.58,0.38
120,Abco,m,s,1,25.92,1.69,0.38
120,Abco,m,s,1,22.33,0.95,0.85
120,Abco,m,s,1,22.92,1.53,0.37
120,Abco,m,s,1,24.39,1.67,0.38
120,Abco,m,s,1,23.25,1.43,0.44
120,Abco,m,s,1,22.83,1.69,0.42
120,Abco,m,s,1,24.28,1.74,0.5
120,Abco,m,s,1,22.47,1.87,0.65
120,Abco,m,s,1,21.69,1.52,0.54
120,Abco,m,s,1,23.73,1.47,0.49
120,Abco,m,s,1,23.75,1.62,0.55
120,Abco,m,s,1,21.96,1.62,0.47
120,Abco,m,s,1,22.91,1.74,0.62
120,Abco,m,s,1,20.38,1.66,0.5
120,Abco,m,s,1,22.62,1.58,0.52
120,Abco,m,s,1,21.79,1.49,0.47
120,Abco,m,s,1,23.71,1.74,0.4
120,Abco,m,s,1,21.54,1.75,0.53
120,Abco,m,s,1,21.27,1.93,0.49
120,Abco,m,s,1,21.39,1.59,0.61
120,Abco,m,s,1,23.17,1.76,0.42
120,Abco,m,s,1,22.89,1.58,0.42
120,Abco,m,s,1,21.23,1.7,0.35
120,Abco,m,s,1,21.74,1.85,0.48
120,Abco,m,s,1,23,1.73,0.44
120,Abco,m,s,1,22.93,1.57,0.45
120,Abco,m,s,1,20.71,1.42,0.52
120,Abco,m,s,1,19.38,1.63,0.44
120,Abco,m,s,1,22.41,1.56,0.51
120,Abco,m,s,1,20.05,1.6,0.48
120,Abco,m,s,1,22.75,1.59,0.51
120,Abco,m,s,1,22.11,1.57,0.43
120,Abco,m,s,1,22.66,1.6,0.49
120,Abco,m,s,1,20.4,1.64,0.47
120,Abco,m,s,1,21.93,1.52,0.48
120,Abco,m,s,1,21.9,1.78,0.37
120,Abco,m,s,1,20.18,1.74,0.57
120,Abco,m,s,1,21.67,1.66,0.41
120,Abco,m,s,1,21.74,1.56,0.52
120,Abco,m,s,1,19.68,1.63,0.61
120,Abco,m,s,1,22.3,1.66,0.36
120,Abco,m,s,1,24.82,1.48,0.4
120,Abco,m,s,1,22.47,1.6,0.34
120,Abco,m,s,1,20.82,1.69,0.53
120,Abco,m,s,1,21.86,1.75,0.44
120,Abco,m,s,1,21.46,1.59,0.57
120,Abco,m,s,1,20.85,1.44,0.42
120,Abco,m,s,1,20.97,1.64,0.45
120,Abco,m,s,1,21.55,1.7,0.57
120,Abco,m,s,1,22.32,1.43,0.44
120,Abco,m,s,1,20.98,1.66,0.37
120,Abco,m,s,1,20.19,1.56,0.42
120,Abco,m,s,1,18.75,1.42,0.52
120,Abco,m,s,1,18.72,1.5,0.49
120,Abco,m,s,1,20.38,1.51,0.5
120,Abco,m,s,1,19.87,1.44,0.45
120,Abco,m,s,1,19.62,1.56,0.51
120,Abco,m,s,1,20.79,1.43,0.44
120,Abco,m,s,1,21.76,1.54,0.48
120,Abco,m,s,1,20.88,1.02,0.86
120,Abco,m,s,1,19.46,1.31,0.4
120,Abco,m,s,1,19.45,1.59,0.42
120,Abco,m,s,1,20.54,1.73,0.45
120,Abco,m,s,1,18.9,1.54,0.44
120,Abco,m,s,1,22.69,1.71,0.43
120,Abco,m,s,1,18.26,1.51,0.43
120,Abco,m,s,1,20.33,1.52,0.48
120,Abco,m,s,1,19.11,1.56,0.42
120,Abco,m,s,1,18.47,1.52,0.48
120,Abco,m,s,1,16.45,1.42,0.51
120,Abco,m,s,1,18.76,1.48,0.49
120,Abco,m,s,1,19.97,1.66,0.43
120,Abco,m,s,1,18.42,1.54,0.52
120,Abco,m,s,1,19.84,1.72,0.42
120,Abco,m,s,1,17.88,1.55,0.49
120,Abco,m,s,1,18.79,1.84,0.47
120,Abco,m,s,1,18.43,1.5,0.43
120,Abco,m,s,1,18.37,1.69,0.37
120,Abco,m,s,1,17.39,1.51,0.46
120,Abco,m,s,1,16.88,1.7,0.53
120,Abco,m,s,1,17.54,1.5,0.5
120,Abco,m,s,1,17.1,1.41,0.43
120,Abco,m,s,1,18.66,1.65,0.5
120,Abco,m,s,1,19.56,1.57,0.43
120,Abco,m,s,1,18.99,1.9,0.6
120,Abco,m,s,1,17.17,1.61,0.46
120,Abco,m,s,1,19.79,1.41,0.43
120,Abco,m,s,1,17.09,1.56,0.55
120,Abco,m,s,1,17.01,1.52,0.51
120,Abco,m,s,1,18.29,1.58,0.4
120,Abco,m,s,1,18.39,1.48,0.53
120,Abco,m,s,1,17.79,1.49,0.39
120,Abco,m,s,1,16.65,1.39,0.51
120,Abco,m,s,1,16.92,1.42,0.52
