tag,spcode,alt,asp,year,l,w,t
165,Cade,l,n,0,113.51,31.32,0.82
165,Cade,l,n,0,77.78,15.85,0.58
165,Cade,l,n,0,79.31,25.82,0.61
166,Pipo,l,n,0,251,1.55,0.7
166,Pipo,l,n,0,242,1.65,0.71
166,Pipo,l,n,0,238,1.66,0.71
166,Pipo,l,n,0,237,1.56,0.74
166,Pipo,l,n,0,215,1.81,0.88
166,Pipo,l,n,0,226,1.45,0.65
166,Pipo,l,n,0,210.5,1.58,0.63
167,Pipo,l,n,0,202,1.4,0.65
167,Pipo,l,n,0,259,1.45,0.84
167,Pipo,l,n,0,171,1.45,0.71
167,Pipo,l,n,0,230,1.44,0.73
167,Pipo,l,n,0,246,1.75,0.85
167,Pipo,l,n,0,199,1.42,0.72
167,Pipo,l,n,0,181,1.31,0.63
167,Pipo,l,n,0,151,2.25,0.79
168,Pipo,l,n,0,222,1.67,0.78
168,Pipo,l,n,0,264,1.81,0.83
168,Pipo,l,n,0,231,1.7,0.76
168,Pipo,l,n,0,218,1.89,0.93
168,Pipo,l,n,0,198.5,1.43,0.82
168,Pipo,l,n,0,205,1.78,0.83
168,Pipo,l,n,0,213,1.48,0.73
169,Pipo,l,n,0,198,2,0.71
169,Pipo,l,n,0,232,1.7,0.81
169,Pipo,l,n,0,204,2.01,0.83
169,Pipo,l,n,0,205,1.36,0.67
169,Pipo,l,n,0,266,1.74,0.83
169,Pipo,l,n,0,178,1.77,0.83
169,Pipo,l,n,0,263,3.04,0.76
169,Pipo,l,n,0,210.5,2.44,0.78
170,Pipo,l,n,0,222,1.4,0.76
170,Pipo,l,n,0,253,1.56,0.81
170,Pipo,l,n,0,248,1.66,0.77
170,Pipo,l,n,0,244,1.62,0.82
170,Pipo,l,n,0,263,1.71,0.87
170,Pipo,l,n,0,265,1.76,0.86
170,Pipo,l,n,0,206,1.54,0.7
170,Pipo,l,n,0,175,1.04,0.54
171,Pipo,l,n,0,225,1.22,0.69
171,Pipo,l,n,0,237,1.72,0.87
171,Pipo,l,n,0,187,3.28,0.73
171,Pipo,l,n,0,211,1.53,0.76
171,Pipo,l,n,0,276,1.8,0.88
171,Pipo,l,n,0,232.5,2.7,0.85
171,Pipo,l,n,0,204,1.59,0.76
171,Pipo,l,n,0,196,1.27,0.73
172,Abco,h,n,0,84.86,38.98,0.53
172,Abco,h,n,0,84.44,36.85,0.46
172,Abco,h,n,0,94.6,68.85,0.51
173,Abco,h,n,0,101.95,38.16,0.49
173,Abco,h,n,0,82.64,39.25,0.65
173,Abco,h,n,0,79.64,57.54,0.64
174,Abco,h,n,0,111.58,53.6,0.39
174,Abco,h,n,0,89.44,34.82,0.48
174,Abco,h,n,0,79.62,32.22,0.51
174,Abco,h,n,0,35.85,41.6,0.55
175,Abco,h,n,0,97.8,80.6,0.6
175,Abco,h,n,0,91.75,42.19,0.66
175,Abco,h,n,0,57.97,31.03,0.48
176,Abco,h,n,0,82.05,42.31,0.56
176,Abco,h,n,0,77.24,41.05,0.56
176,Abco,h,n,0,76.66,42.82,0.66
176,Abco,h,n,0,64.7,44.01,0.64
177,Abco,h,n,0,85.08,61.84,0.55
177,Abco,h,n,0,74.29,50.99,0.5
177,Abco,h,n,0,61.15,45.46,0.63
177,Abco,h,n,0,50.63,37.31,0.49
177,Abco,h,n,0,41.51,31.15,0.55
178,Cade,h,n,0,106.13,20.56,0.76
178,Cade,h,n,0,104.9,33.73,0.86
178,Cade,h,n,0,96.1,18.38,0.68
179,Cade,h,n,0,125.61,37.21,0.66
179,Cade,h,n,0,84,19.06,0.88
179,Cade,h,n,0,71.49,21.9,0.72
180,Cade,h,n,0,103.18,21.67,0.55
180,Cade,h,n,0,86.43,19.46,0.82
180,Cade,h,n,0,92.57,16.99,0.93
180,Cade,h,n,0,89.29,22.06,0.89
180,Cade,h,n,0,82.81,20.98,0.95
181,Cade,h,n,0,101.25,23.52,0.9
181,Cade,h,n,0,97.33,24.67,0.79
181,Cade,h,n,0,87.02,27.52,0.84
182,Cade,h,n,0,102.32,35.59,0.72
182,Cade,h,n,0,81.44,31.27,0.66
182,Cade,h,n,0,81.62,19.53,0.68
182,Cade,h,n,0,68.44,23.87,0.57
183,Cade,h,n,0,108.53,18.58,0.64
183,Cade,h,n,0,81.3,27.88,0.74
183,Cade,h,n,0,73.86,21.4,0.77
183,Cade,h,n,0,60.61,26.46,1.12
184,Pipo,h,n,0,203,1.6,0.75
184,Pipo,h,n,0,214,1.38,0.75
184,Pipo,h,n,0,183,1.33,0.79
184,Pipo,h,n,0,210,1.78,0.82
184,Pipo,h,n,0,164,1.69,0.83
184,Pipo,h,n,0,183,2.08,0.71
184,Pipo,h,n,0,213,1.6,0.89
185,Pipo,h,n,0,222,1.51,0.7
185,Pipo,h,n,0,215,1.66,0.83
185,Pipo,h,n,0,198,1.54,0.8
185,Pipo,h,n,0,187,1.79,0.86
185,Pipo,h,n,0,171,1.6,0.69
185,Pipo,h,n,0,202,1.07,0.78
185,Pipo,h,n,0,213,1.51,0.81
185,Pipo,h,n,0,198,1.39,0.63
186,Pipo,h,n,0,185,2.82,0.7
186,Pipo,h,n,0,178,1.4,0.64
186,Pipo,h,n,0,176.5,1.52,0.79
186,Pipo,h,n,0,178.5,1.33,0.65
186,Pipo,h,n,0,195,1.22,0.62
186,Pipo,h,n,0,180,1.26,0.73
186,Pipo,h,n,0,187.5,1.37,0.56
186,Pipo,h,n,0,199,1.43,0.67
186,Pipo,h,n,0,166,1.44,0.67
187,Pipo,h,n,0,175,1.46,0.71
187,Pipo,h,n,0,187,1.37,0.53
187,Pipo,h,n,0,194,1.36,0.79
187,Pipo,h,n,0,180.5,1.22,0.68
187,Pipo,h,n,0,154,1.24,0.55
187,Pipo,h,n,0,173,1.56,0.76
187,Pipo,h,n,0,207,1.18,0.65
187,Pipo,h,n,0,185.5,1.36,0.77
187,Pipo,h,n,0,178,1.41,0.56
188,Pipo,h,n,0,180,1.22,0.74
188,Pipo,h,n,0,204,1.3,0.71
188,Pipo,h,n,0,158,1.46,0.82
188,Pipo,h,n,0,179,1.13,0.7
188,Pipo,h,n,0,182,1.84,0.86
188,Pipo,h,n,0,196,1.32,0.67
188,Pipo,h,n,0,219,1.16,0.67
188,Pipo,h,n,0,184,1.25,0.8
189,Pipo,h,n,0,216,1.42,0.72
189,Pipo,h,n,0,169,1.39,0.84
189,Pipo,h,n,0,210,1.3,0.69
189,Pipo,h,n,0,171,1.27,0.58
189,Pipo,h,n,0,210,1.34,0.74
189,Pipo,h,n,0,240,1.62,0.55
189,Pipo,h,n,0,195,1.37,0.55
189,Pipo,h,n,0,196,1.55,0.73
189,Pipo,h,n,0,188,1.49,0.56
189,Pipo,h,n,0,120,1.31,0.62
190,Abco,h,s,0,95.4,35.48,0.35
190,Abco,h,s,0,98.8,38.79,0.51
190,Abco,h,s,0,99.29,43.61,0.42
190,Abco,h,s,0,84.47,41.37,0.32
191,Abco,h,s,0,129.44,52.63,0.52
191,Abco,h,s,0,103.18,79.68,0.37
191,Abco,h,s,0,97.7,59.6,0.43
192,Abco,h,s,0,80.14,42.65,0.5
192,Abco,h,s,0,85.17,42.67,0.35
192,Abco,h,s,0,68.54,43.48,0.7
192,Abco,h,s,0,50.56,35.8,0.31
193,Abco,h,s,0,93.51,61.55,0.61
193,Abco,h,s,0,78.3,44.49,0.42
193,Abco,h,s,0,79.14,52.37,0.51
193,Abco,h,s,0,62.98,45.74,0.55
194,Abco,h,s,0,109.75,50.1,0.56
194,Abco,h,s,0,97.36,49.73,0.55
194,Abco,h,s,0,96.06,50.79,0.6
195,Abco,h,s,0,99.41,40.59,0.55
195,Abco,h,s,0,78.82,47.5,0.69
195,Abco,h,s,0,73.58,63.67,0.52
195,Abco,h,s,0,40.09,39.88,0.63
196,Cade,h,s,0,100.73,15.36,0.9
196,Cade,h,s,0,89.55,27.84,0.94
196,Cade,h,s,0,77.42,22.96,0.97
196,Cade,h,s,0,89.25,15.62,0.7
196,Cade,h,s,0,71.06,22.15,0.7
196,Cade,h,s,0,77.05,20.96,0.77
197,Cade,h,s,0,101.45,15.93,0.87
197,Cade,h,s,0,93.2,19.31,0.84
197,Cade,h,s,0,88.06,11.76,0.93
197,Cade,h,s,0,75.76,11.17,0.83
197,Cade,h,s,0,81.53,10.89,0.83
197,Cade,h,s,0,67.3,13.73,0.84
197,Cade,h,s,0,58.57,14.87,0.74
197,Cade,h,s,0,42.91,9.1,0.63
198,Cade,h,s,0,106.69,25.59,0.7
198,Cade,h,s,0,104.96,22.8,0.82
198,Cade,h,s,0,78.54,18.81,0.84
198,Cade,h,s,0,74.18,24.03,0.87
199,Cade,h,s,0,115.62,37.1,0.96
199,Cade,h,s,0,89.42,23.55,0.75
199,Cade,h,s,0,79.09,12.72,0.86
199,Cade,h,s,0,79.73,12.39,0.73
200,Cade,h,s,0,92.29,42.93,0.79
200,Cade,h,s,0,84.75,22.29,0.72
200,Cade,h,s,0,75.11,16.13,0.58
200,Cade,h,s,0,62.35,25.7,0.77
200,Cade,h,s,0,60.41,30.74,0.56
201,Cade,h,s,0,99.41,17.41,0.75
201,Cade,h,s,0,101.2,21.59,0.64
201,Cade,h,s,0,122.55,26.19,0.81
202,Pipo,h,s,0,179,1.35,0.64
202,Pipo,h,s,0,188,1.92,0.75
202,Pipo,h,s,0,208,1.38,0.74
202,Pipo,h,s,0,177,1.32,0.5
202,Pipo,h,s,0,159,1.24,0.51
202,Pipo,h,s,0,196,1.46,0.84
202,Pipo,h,s,0,185,1.27,0.65
202,Pipo,h,s,0,155,1.57,0.71
202,Pipo,h,s,0,138.5,1.7,0.77
202,Pipo,h,s,0,194,1.1,0.53
202,Pipo,h,s,0,104,1.28,0.55
203,Pipo,h,s,0,189,1.41,0.6
203,Pipo,h,s,0,151,1.45,0.7
203,Pipo,h,s,0,171,1.85,0.75
203,Pipo,h,s,0,173,1.41,0.65
203,Pipo,h,s,0,224,1.56,0.64
203,Pipo,h,s,0,187,1.61,0.73
203,Pipo,h,s,0,151.5,1.53,0.72
203,Pipo,h,s,0,187,1.24,0.62
203,Pipo,h,s,0,200,1.46,0.77
204,Pipo,h,s,0,180,1.31,0.66
204,Pipo,h,s,0,205,1.45,0.56
204,Pipo,h,s,0,205,1.78,0.79
204,Pipo,h,s,0,194,1.47,0.74
204,Pipo,h,s,0,181,1.12,0.53
204,Pipo,h,s,0,185,1.43,0.76
204,Pipo,h,s,0,180,1.34,0.79
204,Pipo,h,s,0,120,1.78,0.76
204,Pipo,h,s,0,104,1.71,0.83
205,Pipo,h,s,0,200,1.3,0.72
205,Pipo,h,s,0,132,1.65,0.67
205,Pipo,h,s,0,116.5,1.29,0.71
205,Pipo,h,s,0,170,1.5,0.67
205,Pipo,h,s,0,176,1.44,0.7
205,Pipo,h,s,0,152,1.48,0.69
205,Pipo,h,s,0,212,1.6,0.83
205,Pipo,h,s,0,185,1.61,0.71
205,Pipo,h,s,0,206,1.63,0.73
205,Pipo,h,s,0,201,1.41,0.64
206,Pipo,h,s,0,168,1.65,0.61
206,Pipo,h,s,0,194,1.74,0.7
206,Pipo,h,s,0,196,1.73,0.66
206,Pipo,h,s,0,161,1.39,0.66
206,Pipo,h,s,0,180,1.4,0.71
206,Pipo,h,s,0,219,1.46,0.64
206,Pipo,h,s,0,178,1.21,0.71
206,Pipo,h,s,0,188,1.57,0.62
206,Pipo,h,s,0,165,1.71,0.78
206,Pipo,h,s,0,179,1.58,0.66
207,Pipo,h,s,0,199,1.4,0.68
207,Pipo,h,s,0,130,1.37,0.7
207,Pipo,h,s,0,169,1.21,0.46
207,Pipo,h,s,0,197,1.68,0.8
207,Pipo,h,s,0,200,1.57,0.71
207,Pipo,h,s,0,160,1.42,0.7
207,Pipo,h,s,0,113,1.34,0.47
207,Pipo,h,s,0,203,1.47,0.82
207,Pipo,h,s,0,197,1.36,0.49
207,Pipo,h,s,0,219,1.5,0.68
