tag,spcode,alt,asp,year,l,w,t
164,Cade,l,s,2,8.36,2.65,0.92
164,Cade,l,s,2,5.27,2.65,0.87
164,Cade,l,s,2,5.84,2.65,0.98
164,Cade,l,s,2,3.23,2.63,0.5
164,Cade,l,s,2,16.24,2.62,1.27
164,Cade,l,s,2,7.44,2.58,0.85
164,Cade,l,s,2,10.07,2.54,0.9
164,Cade,l,s,2,8.57,2.5,0.58
164,Cade,l,s,2,3.55,2.46,0.52
164,Cade,l,s,2,4.03,2.45,0.76
164,Cade,l,s,2,4.95,2.43,0.9
164,Cade,l,s,2,5.41,2.43,0.98
164,Cade,l,s,2,8.5,2.41,0.72
164,Cade,l,s,2,5.63,2.41,0.61
164,Cade,l,s,2,9.55,2.39,0.93
164,Cade,l,s,2,12.65,2.32,0.9
164,Cade,l,s,2,6.76,2.32,0.74
164,Cade,l,s,2,3.69,2.32,0.61
164,Cade,l,s,2,8.28,2.3,0.87
164,Cade,l,s,2,5.1,2.3,0.56
164,Cade,l,s,2,9.32,2.26,0.93
164,Cade,l,s,2,14.69,2.25,0.74
164,Cade,l,s,2,7.61,2.25,0.81
164,Cade,l,s,2,4.62,2.24,0.68
164,Cade,l,s,2,4.55,2.24,0.82
164,Cade,l,s,2,3.89,2.22,0.87
164,Cade,l,s,2,3.69,2.2,0.86
164,Cade,l,s,2,4.23,2.19,0.71
164,Cade,l,s,2,8.03,2.17,1.23
164,Cade,l,s,2,4.95,2.16,0.88
164,Cade,l,s,2,4.56,2.13,0.89
164,Cade,l,s,2,8.14,2.12,0.96
164,Cade,l,s,2,3.52,2.1,0.79
164,Cade,l,s,2,9.94,2.06,0.64
164,Cade,l,s,2,6.9,2.06,0.85
164,Cade,l,s,2,4.61,2.05,0.77
164,Cade,l,s,2,3.53,2.02,0.91
164,Cade,l,s,2,17.86,2.01,0.49
164,Cade,l,s,2,8.43,1.99,0.7
164,Cade,l,s,2,5.14,1.99,0.53
164,Cade,l,s,2,6.35,1.98,0.82
164,Cade,l,s,2,7.21,1.98,0.48
164,Cade,l,s,2,5.22,1.97,0.74
164,Cade,l,s,2,3.43,1.97,0.76
164,Cade,l,s,2,9.87,1.94,0.61
164,Cade,l,s,2,6.67,1.93,0.54
164,Cade,l,s,2,6.9,1.91,0.66
164,Cade,l,s,2,5.4,1.91,0.65
164,Cade,l,s,2,4.47,1.9,1.29
164,Cade,l,s,2,1.72,1.89,0.58
164,Cade,l,s,2,8.37,1.87,0.74
164,Cade,l,s,2,8.28,1.86,0.72
164,Cade,l,s,2,7.99,1.86,0.68
164,Cade,l,s,2,3.33,1.86,0.9
164,Cade,l,s,2,4.05,1.86,0.59
164,Cade,l,s,2,4.62,1.85,0.56
164,Cade,l,s,2,6.01,1.84,0.78
164,Cade,l,s,2,4.77,1.84,0.67
164,Cade,l,s,2,5.25,1.81,0.71
164,Cade,l,s,2,6.16,1.8,0.49
164,Cade,l,s,2,4.91,1.76,0.71
164,Cade,l,s,2,5.52,1.75,0.5
164,Cade,l,s,2,8.32,1.72,0.67
164,Cade,l,s,2,6.85,1.71,0.89
164,Cade,l,s,2,5.56,1.71,0.64
164,Cade,l,s,2,4.9,1.71,1.01
164,Cade,l,s,2,4.01,1.71,0.87
164,Cade,l,s,2,6.87,1.68,0.71
164,Cade,l,s,2,5.38,1.68,0.42
164,Cade,l,s,2,4.94,1.68,0.66
164,Cade,l,s,2,5.16,1.67,0.69
164,Cade,l,s,2,5.88,1.67,0.61
164,Cade,l,s,2,7.4,1.66,0.82
164,Cade,l,s,2,5.62,1.66,0.35
164,Cade,l,s,2,9.97,1.64,0.7
164,Cade,l,s,2,6.81,1.64,0.62
164,Cade,l,s,2,5.74,1.64,0.66
164,Cade,l,s,2,5.38,1.64,0.54
164,Cade,l,s,2,6.7,1.63,0.88
164,Cade,l,s,2,10.76,1.61,0.74
164,Cade,l,s,2,10.96,1.61,0.58
164,Cade,l,s,2,4.73,1.6,0.52
164,Cade,l,s,2,7.41,1.59,0.6
164,Cade,l,s,2,6.38,1.58,0.6
164,Cade,l,s,2,5.9,1.57,0.75
164,Cade,l,s,2,3.98,1.55,0.74
164,Cade,l,s,2,10.23,1.54,0.68
164,Cade,l,s,2,4.84,1.54,0.88
164,Cade,l,s,2,6.57,1.54,0.53
164,Cade,l,s,2,5.62,1.54,0.68
164,Cade,l,s,2,5.48,1.54,0.4
164,Cade,l,s,2,7.82,1.53,0.59
164,Cade,l,s,2,5.71,1.53,0.62
164,Cade,l,s,2,8.38,1.52,0.47
164,Cade,l,s,2,4.89,1.51,0.49
164,Cade,l,s,2,4.66,1.5,0.7
164,Cade,l,s,2,4.39,1.5,0.35
164,Cade,l,s,2,3.94,1.5,0.59
164,Cade,l,s,2,3.63,1.5,0.68
164,Cade,l,s,2,6.84,1.49,0.68
164,Cade,l,s,2,4.95,1.49,0.59
164,Cade,l,s,2,3.27,1.49,0.79
164,Cade,l,s,2,6.84,1.48,0.92
164,Cade,l,s,2,6.61,1.47,0.9
164,Cade,l,s,2,7.62,1.47,0.72
164,Cade,l,s,2,4.64,1.47,0.52
164,Cade,l,s,2,3.9,1.47,0.62
164,Cade,l,s,2,3.75,1.47,0.47
164,Cade,l,s,2,4.86,1.47,0.51
164,Cade,l,s,2,4.69,1.46,0.5
164,Cade,l,s,2,5.96,1.44,0.78
164,Cade,l,s,2,5.41,1.44,0.76
164,Cade,l,s,2,3.48,1.44,0.73
164,Cade,l,s,2,6.35,1.43,0.53
164,Cade,l,s,2,4.68,1.42,0.64
164,Cade,l,s,2,4.44,1.42,0.63
164,Cade,l,s,2,4.31,1.42,0.58
164,Cade,l,s,2,7.62,1.39,0.57
164,Cade,l,s,2,7.65,1.39,0.9
164,Cade,l,s,2,4.71,1.39,0.55
164,Cade,l,s,2,5.23,1.38,0.57
164,Cade,l,s,2,4.43,1.38,0.66
164,Cade,l,s,2,7.68,1.37,0.81
164,Cade,l,s,2,5.05,1.37,0.69
164,Cade,l,s,2,6.35,1.36,0.54
164,Cade,l,s,2,3.91,1.36,0.73
164,Cade,l,s,2,10.43,1.35,0.88
164,Cade,l,s,2,5.78,1.34,0.66
164,Cade,l,s,2,8.8,1.34,0.69
164,Cade,l,s,2,4.93,1.34,0.63
164,Cade,l,s,2,5.68,1.33,0.76
164,Cade,l,s,2,4.76,1.33,0.75
164,Cade,l,s,2,6.15,1.32,0.43
164,Cade,l,s,2,4.19,1.32,0.44
164,Cade,l,s,2,8.01,1.31,0.86
164,Cade,l,s,2,3.92,1.31,0.88
164,Cade,l,s,2,4.94,1.3,0.56
164,Cade,l,s,2,4.41,1.29,0.49
164,Cade,l,s,2,6.94,1.28,0.73
164,Cade,l,s,2,5.09,1.27,0.64
164,Cade,l,s,2,3.47,1.27,0.49
164,Cade,l,s,2,9.52,1.26,0.57
164,Cade,l,s,2,7.15,1.26,0.54
164,Cade,l,s,2,4.64,1.24,0.53
164,Cade,l,s,2,8.03,1.19,0.73
164,Cade,l,s,2,4,1.16,0.43
164,Cade,l,s,2,7.83,1.15,0.48
164,Cade,l,s,2,6.2,1.15,0.5
164,Cade,l,s,2,4.66,1.13,0.64
164,Cade,l,s,2,4.36,1.13,0.52
164,Cade,l,s,2,5.72,1.11,0.55
164,Cade,l,s,2,4.58,1.09,0.6
164,Cade,l,s,2,10.28,1.07,0.66
164,Cade,l,s,2,5.66,1.07,0.59
164,Cade,l,s,2,5.88,1.01,0.71
164,Cade,l,s,2,5.06,0.91,0.25
164,Cade,l,s,2,4.95,0.71,0.65
163,Cade,l,s,2,66.73,17.91,3.09
163,Cade,l,s,2,71.77,15.82,4.74
163,Cade,l,s,2,45.5,12.51,2.22
163,Cade,l,s,2,24.9,9.53,3.11
163,Cade,l,s,2,8.65,7.17,1.55
163,Cade,l,s,2,19.73,6.43,1.4
163,Cade,l,s,2,19.52,5.93,2.04
163,Cade,l,s,2,9.61,4.37,2.35
163,Cade,l,s,2,20.18,4.19,1.14
163,Cade,l,s,2,14.49,4.16,0.93
163,Cade,l,s,2,6.6,4.11,1.73
163,Cade,l,s,2,13.87,4.06,2.01
163,Cade,l,s,2,22.12,3.72,1.46
163,Cade,l,s,2,8.11,3.51,1.23
163,Cade,l,s,2,15.32,3.44,0.61
163,Cade,l,s,2,13.38,3.35,0.97
163,Cade,l,s,2,6.82,3.06,0.84
163,Cade,l,s,2,22.55,2.94,1.22
163,Cade,l,s,2,6.62,2.88,1.14
163,Cade,l,s,2,7.71,2.82,0.86
163,Cade,l,s,2,9.98,2.78,1
163,Cade,l,s,2,5.19,2.78,0.51
163,Cade,l,s,2,10.94,2.77,0.78
163,Cade,l,s,2,8.58,2.73,0.69
163,Cade,l,s,2,9.94,2.57,0.79
163,Cade,l,s,2,7.05,2.48,1.01
163,Cade,l,s,2,6.37,2.38,0.85
163,Cade,l,s,2,8.82,2.31,0.45
163,Cade,l,s,2,8.7,2.28,0.96
163,Cade,l,s,2,23.66,2.27,1.55
163,Cade,l,s,2,3.82,2.22,1.05
163,Cade,l,s,2,7.3,2.15,1.04
163,Cade,l,s,2,17.08,2.03,1.45
163,Cade,l,s,2,18.42,2.01,0.71
163,Cade,l,s,2,8.57,1.95,0.8
163,Cade,l,s,2,7.94,1.94,0.59
163,Cade,l,s,2,6.76,1.91,0.75
163,Cade,l,s,2,15.73,1.89,1.04
163,Cade,l,s,2,5.1,1.86,0.56
163,Cade,l,s,2,7.62,1.8,0.83
163,Cade,l,s,2,6.63,1.79,0.71
163,Cade,l,s,2,4.16,1.79,0.56
163,Cade,l,s,2,6.65,1.78,0.77
163,Cade,l,s,2,10.98,1.77,0.54
163,Cade,l,s,2,7.12,1.76,1.14
163,Cade,l,s,2,9.13,1.75,0.56
163,Cade,l,s,2,5.79,1.74,0.69
163,Cade,l,s,2,6.77,1.73,0.71
163,Cade,l,s,2,5,1.71,0.65
163,Cade,l,s,2,4.93,1.71,0.61
163,Cade,l,s,2,9.3,1.69,0.62
163,Cade,l,s,2,7.46,1.68,0.63
163,Cade,l,s,2,6.13,1.68,0.74
163,Cade,l,s,2,12.77,1.67,0.72
163,Cade,l,s,2,5.57,1.66,0.57
163,Cade,l,s,2,3.25,1.66,0.73
163,Cade,l,s,2,7.58,1.65,0.78
163,Cade,l,s,2,5.57,1.65,0.8
163,Cade,l,s,2,7.69,1.6,0.59
163,Cade,l,s,2,7.26,1.6,0.96
163,Cade,l,s,2,5.92,1.6,1.05
163,Cade,l,s,2,5.83,1.56,0.66
163,Cade,l,s,2,8.03,1.54,0.46
163,Cade,l,s,2,11.05,1.54,0.93
163,Cade,l,s,2,6.01,1.52,0.95
163,Cade,l,s,2,4.36,1.49,0.75
163,Cade,l,s,2,8.05,1.45,0.63
163,Cade,l,s,2,6.76,1.43,0.53
163,Cade,l,s,2,9.91,1.4,0.99
163,Cade,l,s,2,5.06,1.4,0.48
163,Cade,l,s,2,4.68,1.39,0.71
163,Cade,l,s,2,4.02,1.39,0.42
163,Cade,l,s,2,16.02,1.36,0.68
163,Cade,l,s,2,5.55,1.31,0.79
163,Cade,l,s,2,4.12,1.29,0.57
163,Cade,l,s,2,5.25,1.28,0.47
163,Cade,l,s,2,11.31,1.26,0.51
163,Cade,l,s,2,6.14,1.26,0.74
163,Cade,l,s,2,4.37,1.26,0.45
163,Cade,l,s,2,6.39,1.24,0.96
163,Cade,l,s,2,4.45,1.21,0.56
163,Cade,l,s,2,6.68,0.76,0.47
156,Abco,l,s,2,91.66,47.96,4.11
156,Abco,l,s,2,41.31,33.16,3.63
156,Abco,l,s,2,41.9,33.04,3.13
156,Abco,l,s,2,48.34,32.29,3.52
156,Abco,l,s,2,89.83,27.2,2.78
156,Abco,l,s,2,46.39,13.93,4.92
156,Abco,l,s,2,17.79,5.79,1
156,Abco,l,s,2,22.53,5.06,0.79
156,Abco,l,s,2,20.99,3.8,0.86
156,Abco,l,s,2,15.03,2.86,0.87
156,Abco,l,s,2,24.34,2.36,1.04
156,Abco,l,s,2,28.92,2.09,0.89
156,Abco,l,s,2,25.41,1.79,1.58
156,Abco,l,s,2,19.96,1.78,0.57
156,Abco,l,s,2,17.37,1.76,0.43
156,Abco,l,s,2,19.72,1.75,0.41
156,Abco,l,s,2,8.96,1.74,0.51
156,Abco,l,s,2,19.35,1.73,0.44
156,Abco,l,s,2,16.65,1.73,0.46
156,Abco,l,s,2,23.13,1.72,0.42
156,Abco,l,s,2,25.28,1.71,0.54
156,Abco,l,s,2,19.97,1.71,0.41
156,Abco,l,s,2,24.59,1.7,0.65
156,Abco,l,s,2,18.52,1.7,0.48
156,Abco,l,s,2,16.84,1.7,0.4
156,Abco,l,s,2,21.78,1.69,0.44
156,Abco,l,s,2,21.02,1.69,0.37
156,Abco,l,s,2,15.64,1.69,0.46
156,Abco,l,s,2,25.06,1.68,0.51
156,Abco,l,s,2,19.54,1.68,0.55
156,Abco,l,s,2,21.27,1.67,0.53
156,Abco,l,s,2,20.37,1.67,0.4
156,Abco,l,s,2,17.05,1.67,0.48
156,Abco,l,s,2,11.61,1.67,0.45
156,Abco,l,s,2,7.6,1.67,0.56
156,Abco,l,s,2,16.25,1.66,0.43
156,Abco,l,s,2,16.15,1.66,0.46
156,Abco,l,s,2,16.51,1.66,0.76
156,Abco,l,s,2,12.59,1.66,0.43
156,Abco,l,s,2,23.12,1.65,0.46
156,Abco,l,s,2,24.08,1.65,0.5
156,Abco,l,s,2,22.68,1.65,0.48
156,Abco,l,s,2,16.7,1.65,0.49
156,Abco,l,s,2,26,1.63,0.55
156,Abco,l,s,2,25.31,1.63,0.48
156,Abco,l,s,2,20.31,1.63,0.47
156,Abco,l,s,2,19.45,1.63,0.48
156,Abco,l,s,2,15.39,1.63,0.46
156,Abco,l,s,2,28.25,1.62,0.51
156,Abco,l,s,2,19.6,1.62,0.42
156,Abco,l,s,2,19.83,1.62,0.39
156,Abco,l,s,2,18.39,1.62,0.43
156,Abco,l,s,2,15.89,1.62,0.39
156,Abco,l,s,2,19.03,1.61,0.45
156,Abco,l,s,2,18.42,1.61,0.52
156,Abco,l,s,2,16.54,1.61,0.46
156,Abco,l,s,2,19.75,1.6,0.51
156,Abco,l,s,2,20.27,1.6,0.49
156,Abco,l,s,2,20.78,1.6,0.48
156,Abco,l,s,2,17.04,1.6,0.5
156,Abco,l,s,2,14.32,1.6,0.73
156,Abco,l,s,2,14.66,1.6,0.54
156,Abco,l,s,2,20.53,1.59,0.39
156,Abco,l,s,2,18.12,1.59,0.41
156,Abco,l,s,2,15.34,1.59,0.44
156,Abco,l,s,2,14.83,1.59,0.52
156,Abco,l,s,2,11.93,1.59,0.52
156,Abco,l,s,2,19.87,1.58,0.5
156,Abco,l,s,2,17.94,1.58,0.45
156,Abco,l,s,2,15.7,1.58,0.53
156,Abco,l,s,2,17.07,1.58,0.41
156,Abco,l,s,2,17.59,1.58,0.53
156,Abco,l,s,2,17.27,1.58,0.4
156,Abco,l,s,2,14.98,1.58,0.51
156,Abco,l,s,2,15.56,1.58,0.47
156,Abco,l,s,2,14.11,1.58,0.47
156,Abco,l,s,2,9.98,1.58,0.38
156,Abco,l,s,2,7.71,1.58,0.49
156,Abco,l,s,2,23.72,1.57,0.4
156,Abco,l,s,2,21.1,1.57,0.52
156,Abco,l,s,2,21.46,1.57,0.49
156,Abco,l,s,2,20.34,1.57,0.62
156,Abco,l,s,2,14.78,1.57,0.5
156,Abco,l,s,2,14.36,1.57,0.53
156,Abco,l,s,2,13.83,1.57,0.48
156,Abco,l,s,2,4.92,1.57,0.46
156,Abco,l,s,2,19.81,1.56,0.44
156,Abco,l,s,2,19.39,1.56,0.45
156,Abco,l,s,2,16.29,1.56,0.46
156,Abco,l,s,2,19.29,1.56,0.48
156,Abco,l,s,2,16.62,1.56,0.59
156,Abco,l,s,2,16.93,1.56,0.36
156,Abco,l,s,2,13.89,1.56,0.41
156,Abco,l,s,2,13.17,1.56,0.41
156,Abco,l,s,2,16.82,1.55,0.5
156,Abco,l,s,2,18.99,1.55,0.43
156,Abco,l,s,2,15.84,1.55,0.51
156,Abco,l,s,2,17.53,1.54,0.45
156,Abco,l,s,2,17.39,1.54,0.56
156,Abco,l,s,2,15.81,1.54,0.53
156,Abco,l,s,2,23.05,1.53,0.44
156,Abco,l,s,2,18.54,1.53,0.46
156,Abco,l,s,2,19.14,1.53,0.41
156,Abco,l,s,2,17.58,1.53,0.49
156,Abco,l,s,2,17.68,1.53,0.55
156,Abco,l,s,2,11.21,1.53,0.51
156,Abco,l,s,2,23.46,1.52,0.48
156,Abco,l,s,2,22.02,1.52,0.51
156,Abco,l,s,2,15.45,1.52,0.48
156,Abco,l,s,2,14.91,1.52,0.47
156,Abco,l,s,2,12.61,1.52,0.54
156,Abco,l,s,2,22.68,1.51,0.53
156,Abco,l,s,2,14.58,1.51,0.47
156,Abco,l,s,2,13.95,1.5,0.46
156,Abco,l,s,2,17.35,1.49,0.45
156,Abco,l,s,2,14.21,1.49,0.69
156,Abco,l,s,2,12.05,1.49,0.48
156,Abco,l,s,2,12.95,1.49,0.4
156,Abco,l,s,2,8.45,1.49,0.5
156,Abco,l,s,2,15.12,1.48,0.46
156,Abco,l,s,2,13.66,1.48,0.49
156,Abco,l,s,2,12.31,1.48,0.42
156,Abco,l,s,2,9.86,1.48,0.44
156,Abco,l,s,2,25.96,1.47,0.66
156,Abco,l,s,2,23.73,1.47,0.53
156,Abco,l,s,2,15.13,1.47,0.52
156,Abco,l,s,2,15.54,1.47,0.51
156,Abco,l,s,2,13.95,1.47,0.41
156,Abco,l,s,2,4.29,1.47,0.49
156,Abco,l,s,2,20.19,1.46,0.49
156,Abco,l,s,2,22.01,1.46,0.36
156,Abco,l,s,2,16.38,1.46,0.41
156,Abco,l,s,2,13.28,1.46,0.52
156,Abco,l,s,2,14.81,1.46,0.42
156,Abco,l,s,2,15.36,1.46,0.47
156,Abco,l,s,2,18.46,1.45,0.48
156,Abco,l,s,2,9.61,1.45,0.47
156,Abco,l,s,2,25.29,1.44,0.51
156,Abco,l,s,2,15.51,1.44,0.52
156,Abco,l,s,2,11.86,1.44,0.53
156,Abco,l,s,2,14.13,1.43,0.41
156,Abco,l,s,2,13.62,1.43,0.35
156,Abco,l,s,2,20.99,1.42,0.59
156,Abco,l,s,2,17.57,1.42,0.38
156,Abco,l,s,2,13.26,1.42,0.47
156,Abco,l,s,2,10.06,1.42,0.42
156,Abco,l,s,2,6.97,1.42,0.46
156,Abco,l,s,2,21.17,1.41,0.53
156,Abco,l,s,2,5.88,1.41,0.46
156,Abco,l,s,2,10.65,1.4,0.54
156,Abco,l,s,2,4.99,1.4,0.58
156,Abco,l,s,2,17.79,1.39,0.55
156,Abco,l,s,2,19.66,1.39,0.42
156,Abco,l,s,2,10.55,1.39,0.44
156,Abco,l,s,2,19.68,1.38,0.52
156,Abco,l,s,2,15.23,1.38,0.45
156,Abco,l,s,2,12.98,1.38,0.54
156,Abco,l,s,2,13.12,1.38,0.45
156,Abco,l,s,2,12.9,1.38,0.5
156,Abco,l,s,2,18.69,1.37,0.39
156,Abco,l,s,2,12.42,1.37,0.37
156,Abco,l,s,2,14.79,1.36,0.44
156,Abco,l,s,2,15.39,1.36,0.44
156,Abco,l,s,2,22.06,1.35,0.5
156,Abco,l,s,2,18.26,1.35,0.53
156,Abco,l,s,2,13.05,1.35,0.42
156,Abco,l,s,2,7.49,1.35,0.41
156,Abco,l,s,2,18.12,1.34,0.4
156,Abco,l,s,2,17.84,1.34,0.46
156,Abco,l,s,2,17.78,1.33,0.34
156,Abco,l,s,2,21.05,1.32,0.47
156,Abco,l,s,2,17,1.32,0.4
156,Abco,l,s,2,11.03,1.32,0.41
156,Abco,l,s,2,6.59,1.32,0.38
156,Abco,l,s,2,17.4,1.31,0.39
156,Abco,l,s,2,16.09,1.31,0.38
156,Abco,l,s,2,6.12,1.3,0.43
156,Abco,l,s,2,20,1.29,0.61
156,Abco,l,s,2,17.18,1.29,0.42
156,Abco,l,s,2,16.36,1.29,0.51
156,Abco,l,s,2,16.15,1.29,0.47
156,Abco,l,s,2,8.58,1.29,0.51
156,Abco,l,s,2,7.65,1.29,0.44
156,Abco,l,s,2,10.2,1.28,0.43
156,Abco,l,s,2,11.6,1.28,0.37
156,Abco,l,s,2,16.52,1.27,0.38
156,Abco,l,s,2,10.91,1.27,0.53
156,Abco,l,s,2,8.18,1.27,0.46
156,Abco,l,s,2,18.73,1.26,0.38
156,Abco,l,s,2,12.47,1.26,0.46
156,Abco,l,s,2,8.53,1.26,0.5
156,Abco,l,s,2,7.8,1.26,0.58
156,Abco,l,s,2,15.71,1.25,0.44
156,Abco,l,s,2,11.45,1.25,0.4
156,Abco,l,s,2,9.99,1.25,0.35
156,Abco,l,s,2,14.35,1.24,0.39
156,Abco,l,s,2,10.34,1.22,0.53
156,Abco,l,s,2,18.61,1.21,0.55
156,Abco,l,s,2,13.63,1.2,0.4
156,Abco,l,s,2,14.26,1.19,0.41
156,Abco,l,s,2,15.4,1.18,0.55
156,Abco,l,s,2,14.99,1.17,0.54
156,Abco,l,s,2,13.67,1.17,0.44
156,Abco,l,s,2,18.16,1.14,0.62
156,Abco,l,s,2,6.65,1.13,0.59
156,Abco,l,s,2,5.71,1.12,0.53
156,Abco,l,s,2,10.49,1.1,0.49
156,Abco,l,s,2,15.64,1.07,0.61
156,Abco,l,s,2,15.27,1.06,0.55
156,Abco,l,s,2,5.37,1.05,1.02
155,Abco,l,s,2,102.48,65.57,3.87
155,Abco,l,s,2,83.04,47.85,6.49
155,Abco,l,s,2,33.62,28.08,1.63
155,Abco,l,s,2,16.79,9.17,2.12
155,Abco,l,s,2,17.75,2.35,1.07
155,Abco,l,s,2,13.14,1.95,0.41
155,Abco,l,s,2,17.13,1.76,0.44
155,Abco,l,s,2,10.37,1.73,0.48
155,Abco,l,s,2,23.26,1.72,0.48
155,Abco,l,s,2,17.34,1.72,0.5
155,Abco,l,s,2,20.69,1.69,0.58
155,Abco,l,s,2,18.31,1.69,0.51
155,Abco,l,s,2,18.06,1.68,0.57
155,Abco,l,s,2,20.73,1.67,0.52
155,Abco,l,s,2,16.94,1.67,0.5
155,Abco,l,s,2,16.37,1.67,0.42
155,Abco,l,s,2,13.37,1.67,0.46
155,Abco,l,s,2,8.65,1.67,0.47
155,Abco,l,s,2,18.52,1.66,0.47
155,Abco,l,s,2,12.66,1.65,0.4
155,Abco,l,s,2,5.97,1.65,0.46
155,Abco,l,s,2,18.6,1.64,0.58
155,Abco,l,s,2,6.03,1.63,0.45
155,Abco,l,s,2,18.11,1.62,0.53
155,Abco,l,s,2,14.81,1.62,0.46
155,Abco,l,s,2,20.75,1.61,0.44
155,Abco,l,s,2,21.42,1.61,0.49
155,Abco,l,s,2,18.78,1.61,0.53
155,Abco,l,s,2,11.39,1.61,0.5
155,Abco,l,s,2,9.78,1.6,0.42
155,Abco,l,s,2,24.42,1.59,0.48
155,Abco,l,s,2,20.01,1.59,0.35
155,Abco,l,s,2,8.52,1.59,0.43
155,Abco,l,s,2,22.13,1.58,0.53
155,Abco,l,s,2,13.95,1.58,0.63
155,Abco,l,s,2,11.23,1.58,0.45
155,Abco,l,s,2,11.5,1.58,0.46
155,Abco,l,s,2,12.01,1.58,0.49
155,Abco,l,s,2,9.33,1.58,0.5
155,Abco,l,s,2,21.38,1.57,0.46
155,Abco,l,s,2,15.22,1.57,0.53
155,Abco,l,s,2,13.12,1.57,0.48
155,Abco,l,s,2,15.44,1.56,0.42
155,Abco,l,s,2,13.75,1.55,0.45
155,Abco,l,s,2,15.38,1.55,0.88
155,Abco,l,s,2,12.69,1.55,0.71
155,Abco,l,s,2,11.21,1.55,0.57
155,Abco,l,s,2,12.01,1.55,0.51
155,Abco,l,s,2,11.83,1.55,0.47
155,Abco,l,s,2,10.51,1.55,0.48
155,Abco,l,s,2,8.32,1.54,0.49
155,Abco,l,s,2,5.4,1.54,0.47
155,Abco,l,s,2,18.06,1.53,0.43
155,Abco,l,s,2,17.23,1.53,0.47
155,Abco,l,s,2,12.54,1.52,0.51
155,Abco,l,s,2,9.21,1.52,0.56
155,Abco,l,s,2,10.47,1.52,0.38
155,Abco,l,s,2,18.43,1.51,0.51
155,Abco,l,s,2,16.17,1.51,0.46
155,Abco,l,s,2,7.17,1.51,0.48
155,Abco,l,s,2,17.95,1.5,0.38
155,Abco,l,s,2,18,1.5,0.58
155,Abco,l,s,2,14.93,1.5,0.36
155,Abco,l,s,2,14.37,1.5,0.44
155,Abco,l,s,2,13.17,1.5,0.41
155,Abco,l,s,2,10.74,1.5,0.53
155,Abco,l,s,2,8.4,1.5,0.45
155,Abco,l,s,2,22.77,1.49,0.57
155,Abco,l,s,2,17.75,1.49,0.43
155,Abco,l,s,2,15.4,1.49,0.6
155,Abco,l,s,2,11.16,1.49,0.49
155,Abco,l,s,2,7.97,1.49,0.49
155,Abco,l,s,2,5.72,1.49,0.41
155,Abco,l,s,2,13.91,1.48,0.57
155,Abco,l,s,2,13.25,1.48,0.52
155,Abco,l,s,2,12.28,1.48,0.42
155,Abco,l,s,2,17,1.47,0.44
155,Abco,l,s,2,16.68,1.47,0.37
155,Abco,l,s,2,17.13,1.47,0.49
155,Abco,l,s,2,15.51,1.47,0.39
155,Abco,l,s,2,12.62,1.47,0.46
155,Abco,l,s,2,13.33,1.47,0.51
155,Abco,l,s,2,4.88,1.47,0.45
155,Abco,l,s,2,13.32,1.46,0.54
155,Abco,l,s,2,13.55,1.46,0.42
155,Abco,l,s,2,12.96,1.46,0.55
155,Abco,l,s,2,12.91,1.46,0.6
155,Abco,l,s,2,9.71,1.46,0.41
155,Abco,l,s,2,16.47,1.45,0.51
155,Abco,l,s,2,16.91,1.45,0.46
155,Abco,l,s,2,13.21,1.45,0.49
155,Abco,l,s,2,12.43,1.45,0.39
155,Abco,l,s,2,14.01,1.45,0.46
155,Abco,l,s,2,14.18,1.44,0.59
155,Abco,l,s,2,9.81,1.44,0.5
155,Abco,l,s,2,5.98,1.44,0.45
155,Abco,l,s,2,7.12,1.44,1.34
155,Abco,l,s,2,4.6,1.44,0.49
155,Abco,l,s,2,5.54,1.44,0.5
155,Abco,l,s,2,14.64,1.43,0.4
155,Abco,l,s,2,14.78,1.43,0.38
155,Abco,l,s,2,12.29,1.43,0.45
155,Abco,l,s,2,10.45,1.43,0.45
155,Abco,l,s,2,8.59,1.43,0.46
155,Abco,l,s,2,7.18,1.43,0.42
155,Abco,l,s,2,20.85,1.42,0.83
155,Abco,l,s,2,12.34,1.42,0.43
155,Abco,l,s,2,9.34,1.42,0.43
155,Abco,l,s,2,11.98,1.41,0.51
155,Abco,l,s,2,12.43,1.41,0.43
155,Abco,l,s,2,13.55,1.4,0.43
155,Abco,l,s,2,12.2,1.4,0.47
155,Abco,l,s,2,12.56,1.39,0.42
155,Abco,l,s,2,13.21,1.37,0.49
155,Abco,l,s,2,6.83,1.35,0.51
155,Abco,l,s,2,17.46,1.34,0.63
155,Abco,l,s,2,16.02,1.32,0.51
155,Abco,l,s,2,15.7,1.32,0.41
155,Abco,l,s,2,4.51,1.31,0.48
155,Abco,l,s,2,9.99,1.3,0.46
155,Abco,l,s,2,8.74,1.28,0.38
155,Abco,l,s,2,10.8,1.23,0.41
155,Abco,l,s,2,10.32,1.19,0.43
155,Abco,l,s,2,4.99,1,0.42
155,Abco,l,s,2,4.93,0.9,0.32
154,Abco,l,s,2,72.86,29.53,2.03
154,Abco,l,s,2,22.42,18.5,1.16
154,Abco,l,s,2,26.48,14.46,2.17
154,Abco,l,s,2,13.57,10.4,3.59
154,Abco,l,s,2,78.02,5.29,3.28
154,Abco,l,s,2,24.32,2.88,1.28
154,Abco,l,s,2,24.72,1.86,0.5
154,Abco,l,s,2,22.77,1.85,0.55
154,Abco,l,s,2,18.96,1.85,0.42
